2.8e0 3.0e0 2.1720395468250793e-3 2.1720395468250793e-3
2.93e0 3.0e0 2.2085722077980806e-3 2.2085722077980806e-3
3.07e0 3.0e0 1.9352180691842528e-3 1.9352180691842528e-3
3.2e0 3.0e0 1.4158242330724934e-3 1.4158242330724934e-3
3.33e0 3.0e0 8.042349116390567e-4 8.042349116390567e-4
3.47e0 3.0e0 2.908519456692141e-4 2.908519456692141e-4
3.6e0 3.0e0 3.1190831700373466e-5 3.1190831700373466e-5
3.73e0 3.0e0 8.50517821254548e-5 8.50517821254548e-5
3.87e0 3.0e0 3.9255469057828416e-4 3.9255469057828416e-4
4.0e0 3.0e0 7.988655993656484e-4 7.988655993656484e-4

-4.0e0 2.9e0 5.564596716677174e-4 5.564596716677174e-4
-3.87e0 2.9e0 1.763472125814746e-4 1.763472125814746e-4
-3.73e0 2.9e0 6.932019570151273e-6 6.932019570151273e-6
-3.6e0 2.9e0 1.6067380333037202e-4 1.6067380333037202e-4
-3.47e0 2.9e0 6.22980137356224e-4 6.22980137356224e-4
-3.33e0 2.9e0 1.2559851845019765e-3 1.2559851845019765e-3
-3.2e0 2.9e0 1.8530721571111274e-3 1.8530721571111274e-3
-3.07e0 2.9e0 2.219845608312008e-3 2.219845608312008e-3
-2.93e0 2.9e0 2.247442006279639e-3 2.247442006279639e-3
-2.8e0 2.9e0 1.9493873980011283e-3 1.9493873980011283e-3
-2.67e0 2.9e0 1.4501280824709617e-3 1.4501280824709617e-3
-2.53e0 2.9e0 9.336222193462127e-4 9.336222193462127e-4
-2.4e0 2.9e0 5.751721654145858e-4 5.751721654145858e-4
-2.27e0 2.9e0 4.8353687614657447e-4 4.8353687614657447e-4
-2.13e0 2.9e0 6.731132953552489e-4 6.731132953552489e-4
-2.0e0 2.9e0 1.0720667286430376e-3 1.0720667286430376e-3
-1.87e0 2.9e0 1.5582301656669043e-3 1.5582301656669043e-3
-1.73e0 2.9e0 2.005893785790159e-3 2.005893785790159e-3
-1.6e0 2.9e0 2.3256778161765586e-3 2.3256778161765586e-3
-1.47e0 2.9e0 2.485417081416103e-3 2.485417081416103e-3
-1.33e0 2.9e0 2.508898990761044e-3 2.508898990761044e-3
-1.2e0 2.9e0 2.4574181693521047e-3 2.4574181693521047e-3
-1.07e0 2.9e0 2.4036659477060652e-3 2.4036659477060652e-3
-9.33e-1 2.9e0 2.4076903773066856e-3 2.4076903773066856e-3
-8.0e-1 2.9e0 2.5015778102329667e-3 2.5015778102329667e-3
-6.67e-1 2.9e0 2.6850928292478345e-3 2.6850928292478345e-3
-5.33e-1 2.9e0 2.9306702479166167e-3 2.9306702479166167e-3
-4.0e-1 2.9e0 3.1940116257902005e-3 3.1940116257902005e-3
-2.67e-1 2.9e0 3.426264030732538e-3 3.426264030732538e-3
-1.33e-1 2.9e0 3.5847847164348304e-3 3.5847847164348304e-3
0.0e0 2.9e0 3.6409665521329893e-3 3.6409665521329893e-3
1.33e-1 2.9e0 3.5847847164348304e-3 3.5847847164348304e-3
2.67e-1 2.9e0 3.426264030732538e-3 3.426264030732538e-3
4.0e-1 2.9e0 3.1940116257902005e-3 3.1940116257902005e-3
5.33e-1 2.9e0 2.9306702479166167e-3 2.9306702479166167e-3
6.67e-1 2.9e0 2.6850928292478345e-3 2.6850928292478345e-3
8.0e-1 2.9e0 2.5015778102329667e-3 2.5015778102329667e-3
9.33e-1 2.9e0 2.4076903773066856e-3 2.4076903773066856e-3
1.07e0 2.9e0 2.4036659477060652e-3 2.4036659477060652e-3
1.2e0 2.9e0 2.4574181693521047e-3 2.4574181693521047e-3
1.33e0 2.9e0 2.508898990761044e-3 2.508898990761044e-3
1.47e0 2.9e0 2.485417081416103e-3 2.485417081416103e-3
1.6e0 2.9e0 2.3256778161765586e-3 2.3256778161765586e-3
1.73e0 2.9e0 2.005893785790159e-3 2.005893785790159e-3
1.87e0 2.9e0 1.5582301656669043e-3 1.5582301656669043e-3
2.0e0 2.9e0 1.0720667286430376e-3 1.0720667286430376e-3
2.13e0 2.9e0 6.731132953552489e-4 6.731132953552489e-4
2.27e0 2.9e0 4.8353687614657447e-4 4.8353687614657447e-4
2.4e0 2.9e0 5.751721654145858e-4 5.751721654145858e-4
2.53e0 2.9e0 9.336222193462127e-4 9.336222193462127e-4
2.67e0 2.9e0 1.4501280824709617e-3 1.4501280824709617e-3
2.8e0 2.9e0 1.9493873980011283e-3 1.9493873980011283e-3
2.93e0 2.9e0 2.247442006279639e-3 2.247442006279639e-3
3.07e0 2.9e0 2.219845608312008e-3 2.219845608312008e-3
3.2e0 2.9e0 1.8530721571111274e-3 1.8530721571111274e-3
3.33e0 2.9e0 1.2559851845019765e-3 1.2559851845019765e-3
3.47e0 2.9e0 6.22980137356224e-4 6.22980137356224e-4
3.6e0 2.9e0 1.6067380333037202e-4 1.6067380333037202e-4
3.73e0 2.9e0 6.932019570151273e-6 6.932019570151273e-6
3.87e0 2.9e0 1.763472125814746e-4 1.763472125814746e-4
4.0e0 2.9e0 5.564596716677174e-4 5.564596716677174e-4

-4.0e0 2.8e0 3.221158524960889e-4 3.221158524960889e-4
-3.87e0 2.8e0 3.694920212118181e-5 3.694920212118181e-5
-3.73e0 2.8e0 5.5918774769178686e-5 5.5918774769178686e-5
-3.6e0 2.8e0 4.2436682532141334e-4 4.2436682532141334e-4
-3.47e0 2.8e0 1.0429147939818328e-3 1.0429147939818328e-3
-3.33e0 2.8e0 1.7053694794240564e-3 1.7053694794240564e-3
-3.2e0 2.8e0 2.1816899576091392e-3 2.1816899576091392e-3
-3.07e0 2.8e0 2.3098361716884512e-3 2.3098361716884512e-3
-2.93e0 2.8e0 2.0580504900231753e-3 2.0580504900231753e-3
-2.8e0 2.8e0 1.5335989936535502e-3 1.5335989936535502e-3
-2.67e0 2.8e0 9.376616704627874e-4 9.376616704627874e-4
-2.53e0 2.8e0 4.879334387599172e-4 4.879334387599172e-4
-2.4e0 2.8e0 3.41446954959283e-4 3.41446954959283e-4
-2.27e0 2.8e0 5.467202759281913e-4 5.467202759281913e-4
-2.13e0 2.8e0 1.039670327630471e-3 1.039670327630471e-3
-2.0e0 2.8e0 1.6792645898788916e-3 1.6792645898788916e-3
-1.87e0 2.8e0 2.304591059808357e-3 2.304591059808357e-3
-1.73e0 2.8e0 2.7899512557303715e-3 2.7899512557303715e-3
-1.6e0 2.8e0 3.079179735812924e-3 3.079179735812924e-3
-1.47e0 2.8e0 3.191151109867421e-3 3.191151109867421e-3
-1.33e0 2.8e0 3.2000569096959884e-3 3.2000569096959884e-3
-1.2e0 2.8e0 3.2019609638968653e-3 3.2019609638968653e-3
-1.07e0 2.8e0 3.281235098346726e-3 3.281235098346726e-3
-9.33e-1 2.8e0 3.487329994390824e-3 3.487329994390824e-3
-8.0e-1 2.8e0 3.826388327828342e-3 3.826388327828342e-3
-6.67e-1 2.8e0 4.2663262265455375e-3 4.2663262265455375e-3
-5.33e-1 2.8e0 4.750265883510813e-3 4.750265883510813e-3
-4.0e-1 2.8e0 5.212297473823516e-3 5.212297473823516e-3
-2.67e-1 2.8e0 5.590939212533503e-3 5.590939212533503e-3
-1.33e-1 2.8e0 5.83813198582144e-3 5.83813198582144e-3
0.0e0 2.8e0 5.923902458736358e-3 5.923902458736358e-3
1.33e-1 2.8e0 5.83813198582144e-3 5.83813198582144e-3
2.67e-1 2.8e0 5.590939212533503e-3 5.590939212533503e-3
4.0e-1 2.8e0 5.212297473823516e-3 5.212297473823516e-3
5.33e-1 2.8e0 4.750265883510813e-3 4.750265883510813e-3
6.67e-1 2.8e0 4.2663262265455375e-3 4.2663262265455375e-3
8.0e-1 2.8e0 3.826388327828342e-3 3.826388327828342e-3
9.33e-1 2.8e0 3.487329994390824e-3 3.487329994390824e-3
1.07e0 2.8e0 3.281235098346726e-3 3.281235098346726e-3
1.2e0 2.8e0 3.2019609638968653e-3 3.2019609638968653e-3
1.33e0 2.8e0 3.2000569096959884e-3 3.2000569096959884e-3
1.47e0 2.8e0 3.191151109867421e-3 3.191151109867421e-3
1.6e0 2.8e0 3.079179735812924e-3 3.079179735812924e-3
1.73e0 2.8e0 2.7899512557303715e-3 2.7899512557303715e-3
1.87e0 2.8e0 2.304591059808357e-3 2.304591059808357e-3
2.0e0 2.8e0 1.6792645898788916e-3 1.6792645898788916e-3
2.13e0 2.8e0 1.039670327630471e-3 1.039670327630471e-3
2.27e0 2.8e0 5.467202759281913e-4 5.467202759281913e-4
2.4e0 2.8e0 3.41446954959283e-4 3.41446954959283e-4
2.53e0 2.8e0 4.879334387599172e-4 4.879334387599172e-4
2.67e0 2.8e0 9.376616704627874e-4 9.376616704627874e-4
2.8e0 2.8e0 1.5335989936535502e-3 1.5335989936535502e-3
2.93e0 2.8e0 2.0580504900231753e-3 2.0580504900231753e-3
3.07e0 2.8e0 2.3098361716884512e-3 2.3098361716884512e-3
3.2e0 2.8e0 2.1816899576091392e-3 2.1816899576091392e-3
3.33e0 2.8e0 1.7053694794240564e-3 1.7053694794240564e-3
3.47e0 2.8e0 1.0429147939818328e-3 1.0429147939818328e-3
3.6e0 2.8e0 4.2436682532141334e-4 4.2436682532141334e-4
3.73e0 2.8e0 5.5918774769178686e-5 5.5918774769178686e-5
3.87e0 2.8e0 3.694920212118181e-5 3.694920212118181e-5
4.0e0 2.8e0 3.221158524960889e-4 3.221158524960889e-4

-4.0e0 2.7e0 1.342204775603213e-4 1.342204775603213e-4
-3.87e0 2.7e0 2.482334069316331e-6 2.482334069316331e-6
-3.73e0 2.7e0 2.342737517927972e-4 2.342737517927972e-4
-3.6e0 2.7e0 7.905259291937208e-4 7.905259291937208e-4
-3.47e0 2.7e0 1.4890079203003928e-3 1.4890079203003928e-3
-3.33e0 2.7e0 2.0777513279556727e-3 2.0777513279556727e-3
-3.2e0 2.7e0 2.339437709753238e-3 2.339437709753238e-3
-3.07e0 2.7e0 2.1811810592437747e-3 2.1811810592437747e-3
-2.93e0 2.7e0 1.6719582522176496e-3 1.6719582522176496e-3
-2.8e0 2.7e0 1.0139997592684888e-3 1.0139997592684888e-3
-2.67e0 2.7e0 4.63010539256013e-4 4.63010539256013e-4
-2.53e0 2.7e0 2.3227337353100248e-4 2.3227337353100248e-4
-2.4e0 2.7e0 4.194636293975777e-4 4.194636293975777e-4
-2.27e0 2.7e0 9.823420762461402e-4 9.823420762461402e-4
-2.13e0 2.7e0 1.7675046410415343e-3 1.7675046410415343e-3
-2.0e0 2.7e0 2.5753211967579114e-3 2.5753211967579114e-3
-1.87e0 2.7e0 3.232608040659995e-3 3.232608040659995e-3
-1.73e0 2.7e0 3.645781120286115e-3 3.645781120286115e-3
-1.6e0 2.7e0 3.818739491917518e-3 3.818739491917518e-3
-1.47e0 2.7e0 3.83523750176468e-3 3.83523750176468e-3
-1.33e0 2.7e0 3.8182388191133777e-3 3.8182388191133777e-3
-1.2e0 2.7e0 3.8843474912491254e-3 3.8843474912491254e-3
-1.07e0 2.7e0 4.109247246642728e-3 4.109247246642728e-3
-9.33e-1 2.7e0 4.512697302813367e-3 4.512697302813367e-3
-8.0e-1 2.7e0 5.0630055064538e-3 5.0630055064538e-3
-6.67e-1 2.7e0 5.694501849527316e-3 5.694501849527316e-3
-5.33e-1 2.7e0 6.329102665522055e-3 6.329102665522055e-3
-4.0e-1 2.7e0 6.894380308086813e-3 6.894380308086813e-3
-2.67e-1 2.7e0 7.334112391511575e-3 7.334112391511575e-3
-1.33e-1 2.7e0 7.611195998225878e-3 7.611195998225878e-3
0.0e0 2.7e0 7.705617849980226e-3 7.705617849980226e-3
1.33e-1 2.7e0 7.611195998225878e-3 7.611195998225878e-3
2.67e-1 2.7e0 7.334112391511575e-3 7.334112391511575e-3
4.0e-1 2.7e0 6.894380308086813e-3 6.894380308086813e-3
5.33e-1 2.7e0 6.329102665522055e-3 6.329102665522055e-3
6.67e-1 2.7e0 5.694501849527316e-3 5.694501849527316e-3
8.0e-1 2.7e0 5.0630055064538e-3 5.0630055064538e-3
9.33e-1 2.7e0 4.512697302813367e-3 4.512697302813367e-3
1.07e0 2.7e0 4.109247246642728e-3 4.109247246642728e-3
1.2e0 2.7e0 3.8843474912491254e-3 3.8843474912491254e-3
1.33e0 2.7e0 3.8182388191133777e-3 3.8182388191133777e-3
1.47e0 2.7e0 3.83523750176468e-3 3.83523750176468e-3
1.6e0 2.7e0 3.818739491917518e-3 3.818739491917518e-3
1.73e0 2.7e0 3.645781120286115e-3 3.645781120286115e-3
1.87e0 2.7e0 3.232608040659995e-3 3.232608040659995e-3
2.0e0 2.7e0 2.5753211967579114e-3 2.5753211967579114e-3
2.13e0 2.7e0 1.7675046410415343e-3 1.7675046410415343e-3
2.27e0 2.7e0 9.823420762461402e-4 9.823420762461402e-4
2.4e0 2.7e0 4.194636293975777e-4 4.194636293975777e-4
2.53e0 2.7e0 2.3227337353100248e-4 2.3227337353100248e-4
2.67e0 2.7e0 4.63010539256013e-4 4.63010539256013e-4
2.8e0 2.7e0 1.0139997592684888e-3 1.0139997592684888e-3
2.93e0 2.7e0 1.6719582522176496e-3 1.6719582522176496e-3
3.07e0 2.7e0 2.1811810592437747e-3 2.1811810592437747e-3
3.2e0 2.7e0 2.339437709753238e-3 2.339437709753238e-3
3.33e0 2.7e0 2.0777513279556727e-3 2.0777513279556727e-3
3.47e0 2.7e0 1.4890079203003928e-3 1.4890079203003928e-3
3.6e0 2.7e0 7.905259291937208e-4 7.905259291937208e-4
3.73e0 2.7e0 2.342737517927972e-4 2.342737517927972e-4
3.87e0 2.7e0 2.482334069316331e-6 2.482334069316331e-6
4.0e0 2.7e0 1.342204775603213e-4 1.342204775603213e-4

-4.0e0 2.6e0 2.35302684131455e-5 2.35302684131455e-5
-3.87e0 2.6e0 8.476838853964638e-5 8.476838853964638e-5
-3.73e0 2.6e0 5.238144965970381e-4 5.238144965970381e-4
-3.6e0 2.6e0 1.2104411203728385e-3 1.2104411203728385e-3
-3.47e0 2.6e0 1.8944571927547828e-3 1.8944571927547828e-3
-3.33e0 2.6e0 2.3110727429803382e-3 2.3110727429803382e-3
-3.2e0 2.6e0 2.2951439941474327e-3 2.2951439941474327e-3
-3.07e0 2.6e0 1.8537327743183309e-3 1.8537327743183309e-3
-2.93e0 2.6e0 1.1660334476863994e-3 1.1660334476863994e-3
-2.8e0 2.6e0 5.124798041464197e-4 5.124798041464197e-4
-2.67e0 2.6e0 1.651948128813945e-4 1.651948128813945e-4
-2.53e0 2.6e0 2.8646746048437545e-4 2.8646746048437545e-4
-2.4e0 2.6e0 8.754066046490137e-4 8.754066046490137e-4
-2.27e0 2.6e0 1.779984814292568e-3 1.779984814292568e-3
-2.13e0 2.6e0 2.763798125791676e-3 2.763798125791676e-3
-2.0e0 2.6e0 3.5963950434638493e-3 3.5963950434638493e-3
-1.87e0 2.6e0 4.130634782332234e-3 4.130634782332234e-3
-1.73e0 2.6e0 4.34042541584868e-3 4.34042541584868e-3
-1.6e0 2.6e0 4.311087440025125e-3 4.311087440025125e-3
-1.47e0 2.6e0 4.193437147322068e-3 4.193437147322068e-3
-1.33e0 2.6e0 4.143997116399785e-3 4.143997116399785e-3
-1.2e0 2.6e0 4.2744770598001315e-3 4.2744770598001315e-3
-1.07e0 2.6e0 4.625652207850992e-3 4.625652207850992e-3
-9.33e-1 2.6e0 5.168930828484778e-3 5.168930828484778e-3
-8.0e-1 2.6e0 5.828581620238348e-3 5.828581620238348e-3
-6.67e-1 2.6e0 6.5122644293199704e-3 6.5122644293199704e-3
-5.33e-1 2.6e0 7.137867004117249e-3 7.137867004117249e-3
-4.0e-1 2.6e0 7.6490704249941345e-3 7.6490704249941345e-3
-2.67e-1 2.6e0 8.017891422840632e-3 8.017891422840632e-3
-1.33e-1 2.6e0 8.237318463127967e-3 8.237318463127967e-3
0.0e0 2.6e0 8.309772492883415e-3 8.309772492883415e-3
1.33e-1 2.6e0 8.237318463127967e-3 8.237318463127967e-3
2.67e-1 2.6e0 8.017891422840632e-3 8.017891422840632e-3
4.0e-1 2.6e0 7.6490704249941345e-3 7.6490704249941345e-3
5.33e-1 2.6e0 7.137867004117249e-3 7.137867004117249e-3
6.67e-1 2.6e0 6.5122644293199704e-3 6.5122644293199704e-3
8.0e-1 2.6e0 5.828581620238348e-3 5.828581620238348e-3
9.33e-1 2.6e0 5.168930828484778e-3 5.168930828484778e-3
1.07e0 2.6e0 4.625652207850992e-3 4.625652207850992e-3
1.2e0 2.6e0 4.2744770598001315e-3 4.2744770598001315e-3
1.33e0 2.6e0 4.143997116399785e-3 4.143997116399785e-3
1.47e0 2.6e0 4.193437147322068e-3 4.193437147322068e-3
1.6e0 2.6e0 4.311087440025125e-3 4.311087440025125e-3
1.73e0 2.6e0 4.34042541584868e-3 4.34042541584868e-3
1.87e0 2.6e0 4.130634782332234e-3 4.130634782332234e-3
2.0e0 2.6e0 3.5963950434638493e-3 3.5963950434638493e-3
2.13e0 2.6e0 2.763798125791676e-3 2.763798125791676e-3
2.27e0 2.6e0 1.779984814292568e-3 1.779984814292568e-3
2.4e0 2.6e0 8.754066046490137e-4 8.754066046490137e-4
2.53e0 2.6e0 2.8646746048437545e-4 2.8646746048437545e-4
2.67e0 2.6e0 1.651948128813945e-4 1.651948128813945e-4
2.8e0 2.6e0 5.124798041464197e-4 5.124798041464197e-4
2.93e0 2.6e0 1.1660334476863994e-3 1.1660334476863994e-3
3.07e0 2.6e0 1.8537327743183309e-3 1.8537327743183309e-3
3.2e0 2.6e0 2.2951439941474327e-3 2.2951439941474327e-3
3.33e0 2.6e0 2.3110727429803382e-3 2.3110727429803382e-3
3.47e0 2.6e0 1.8944571927547828e-3 1.8944571927547828e-3
3.6e0 2.6e0 1.2104411203728385e-3 1.2104411203728385e-3
3.73e0 2.6e0 5.238144965970381e-4 5.238144965970381e-4
3.87e0 2.6e0 8.476838853964638e-5 8.476838853964638e-5
4.0e0 2.6e0 2.35302684131455e-5 2.35302684131455e-5

-4.0e0 2.5e0 9.043315487225579e-6 9.043315487225579e-6
-3.87e0 2.5e0 2.7836939701496376e-4 2.7836939701496376e-4
-3.73e0 2.5e0 8.897864589201079e-4 8.897864589201079e-4
-3.6e0 2.5e0 1.6272897941693979e-3 1.6272897941693979e-3
-3.47e0 2.5e0 2.199284163556214e-3 2.199284163556214e-3
-3.33e0 2.5e0 2.3672659890963993e-3 2.3672659890963993e-3
-3.2e0 2.5e0 2.0549158025670975e-3 2.0549158025670975e-3
-3.07e0 2.5e0 1.38803426426026e-3 1.38803426426026e-3
-2.93e0 2.5e0 6.476674727846529e-4 6.476674727846529e-4
-2.8e0 2.5e0 1.5788876720641373e-4 1.5788876720641373e-4
-2.67e0 2.5e0 1.576647558890238e-4 1.576647558890238e-4
-2.53e0 2.5e0 7.108831910754582e-4 7.108831910754582e-4
-2.4e0 2.5e0 1.6893526510092295e-3 1.6893526510092295e-3
-2.27e0 2.5e0 2.8307360073831014e-3 2.8307360073831014e-3
-2.13e0 2.5e0 3.8425041302127287e-3 3.8425041302127287e-3
-2.0e0 2.5e0 4.507237680374117e-3 4.507237680374117e-3
-1.87e0 2.5e0 4.749009165054742e-3 4.749009165054742e-3
-1.73e0 2.5e0 4.640803083709705e-3 4.640803083709705e-3
-1.6e0 2.5e0 4.358414451660013e-3 4.358414451660013e-3
-1.47e0 2.5e0 4.10575598790163e-3 4.10575598790163e-3
-1.33e0 2.5e0 4.043070024615738e-3 4.043070024615738e-3
-1.2e0 2.5e0 4.2428253741937485e-3 4.2428253741937485e-3
-1.07e0 2.5e0 4.6832527597660675e-3 4.6832527597660675e-3
-9.33e-1 2.5e0 5.27396484179859e-3 5.27396484179859e-3
-8.0e-1 2.5e0 5.8980224976434735e-3 5.8980224976434735e-3
-6.67e-1 2.5e0 6.452695433098909e-3 6.452695433098909e-3
-5.33e-1 2.5e0 6.875828125460046e-3 6.875828125460046e-3
-4.0e-1 2.5e0 7.152683342428991e-3 7.152683342428991e-3
-2.67e-1 2.5e0 7.305674907529526e-3 7.305674907529526e-3
-1.33e-1 2.5e0 7.374118174290021e-3 7.374118174290021e-3
0.0e0 2.5e0 7.39245189711156e-3 7.39245189711156e-3
1.33e-1 2.5e0 7.374118174290021e-3 7.374118174290021e-3
2.67e-1 2.5e0 7.305674907529526e-3 7.305674907529526e-3
4.0e-1 2.5e0 7.152683342428991e-3 7.152683342428991e-3
5.33e-1 2.5e0 6.875828125460046e-3 6.875828125460046e-3
6.67e-1 2.5e0 6.452695433098909e-3 6.452695433098909e-3
8.0e-1 2.5e0 5.8980224976434735e-3 5.8980224976434735e-3
9.33e-1 2.5e0 5.27396484179859e-3 5.27396484179859e-3
1.07e0 2.5e0 4.6832527597660675e-3 4.6832527597660675e-3
1.2e0 2.5e0 4.2428253741937485e-3 4.2428253741937485e-3
1.33e0 2.5e0 4.043070024615738e-3 4.043070024615738e-3
1.47e0 2.5e0 4.10575598790163e-3 4.10575598790163e-3
1.6e0 2.5e0 4.358414451660013e-3 4.358414451660013e-3
1.73e0 2.5e0 4.640803083709705e-3 4.640803083709705e-3
1.87e0 2.5e0 4.749009165054742e-3 4.749009165054742e-3
2.0e0 2.5e0 4.507237680374117e-3 4.507237680374117e-3
2.13e0 2.5e0 3.8425041302127287e-3 3.8425041302127287e-3
2.27e0 2.5e0 2.8307360073831014e-3 2.8307360073831014e-3
2.4e0 2.5e0 1.6893526510092295e-3 1.6893526510092295e-3
2.53e0 2.5e0 7.108831910754582e-4 7.108831910754582e-4
2.67e0 2.5e0 1.576647558890238e-4 1.576647558890238e-4
2.8e0 2.5e0 1.5788876720641373e-4 1.5788876720641373e-4
2.93e0 2.5e0 6.476674727846529e-4 6.476674727846529e-4
3.07e0 2.5e0 1.38803426426026e-3 1.38803426426026e-3
3.2e0 2.5e0 2.0549158025670975e-3 2.0549158025670975e-3
3.33e0 2.5e0 2.3672659890963993e-3 2.3672659890963993e-3
3.47e0 2.5e0 2.199284163556214e-3 2.199284163556214e-3
3.6e0 2.5e0 1.6272897941693979e-3 1.6272897941693979e-3
3.73e0 2.5e0 8.897864589201079e-4 8.897864589201079e-4
3.87e0 2.5e0 2.7836939701496376e-4 2.7836939701496376e-4
4.0e0 2.5e0 9.043315487225579e-6 9.043315487225579e-6

-4.0e0 2.4e0 9.610199001996112e-5 9.610199001996112e-5
-3.87e0 2.4e0 5.625197951677693e-4 5.625197951677693e-4
-3.73e0 2.4e0 1.28724626916205e-3 1.28724626916205e-3
-3.6e0 2.4e0 1.985842068707432e-3 1.985842068707432e-3
-3.47e0 2.4e0 2.3604219692231684e-3 2.3604219692231684e-3
-3.33e0 2.4e0 2.2386194475423797e-3 2.2386194475423797e-3
-3.2e0 2.4e0 1.66075556586004e-3 1.66075556586004e-3
-3.07e0 2.4e0 8.737190295798591e-4 8.737190295798591e-4
-2.93e0 2.4e0 2.3327597500272343e-4 2.3327597500272343e-4
-2.8e0 2.4e0 5.825207159444971e-5 5.825207159444971e-5
-2.67e0 2.4e0 5.006829200461501e-4 5.006829200461501e-4
-2.53e0 2.4e0 1.4868958753691194e-3 1.4868958753691194e-3
-2.4e0 2.4e0 2.7513034950548835e-3 2.7513034950548835e-3
-2.27e0 2.4e0 3.943977085406819e-3 3.943977085406819e-3
-2.13e0 2.4e0 4.763552155808006e-3 4.763552155808006e-3
-2.0e0 2.4e0 5.060717957603686e-3 5.060717957603686e-3
-1.87e0 2.4e0 4.8748933119826445e-3 4.8748933119826445e-3
-1.73e0 2.4e0 4.397596138717765e-3 4.397596138717765e-3
-1.6e0 2.4e0 3.8856813979615823e-3 3.8856813979615823e-3
-1.47e0 2.4e0 3.56380189025401e-3 3.56380189025401e-3
-1.33e0 2.4e0 3.5534925286299273e-3 3.5534925286299273e-3
-1.2e0 2.4e0 3.849987783382772e-3 3.849987783382772e-3
-1.07e0 2.4e0 4.346394730516205e-3 4.346394730516205e-3
-9.33e-1 2.4e0 4.887713625836357e-3 4.887713625836357e-3
-8.0e-1 2.4e0 5.3302209819276304e-3 5.3302209819276304e-3
-6.67e-1 2.4e0 5.585291463763726e-3 5.585291463763726e-3
