wavelength,spectrum
4885,0.808
4890,0.796
4895,0.849
4900,0.886
4905,0.869
4910,0.86
4915,0.813
4920,0.766
4925,0.81
4930,0.861
4935,0.839
4940,0.824
4945,0.864
4950,0.874
4955,0.826
4960,0.793
4965,0.826
4970,0.838
4975,0.831
4980,0.782
4985,0.749
4990,0.773
4995,0.777
5000,0.757
5005,0.729
5010,0.721
5015,0.712
5020,0.728
5025,0.749
5030,0.752
5035,0.73
5040,0.698
5045,0.708
5050,0.74
5055,0.733
5060,0.739
5065,0.715
5070,0.692
5075,0.676
5080,0.668
5085,0.682
5090,0.708
5095,0.704
5100,0.679
5105,0.665
5110,0.671
5115,0.689
5120,0.682
5125,0.648
5130,0.64
5135,0.653
5140,0.652
5145,0.639
5150,0.631
5155,0.648
5160,0.654
5165,0.576
5170,0.475
5175,0.468
5180,0.487
5185,0.517
5190,0.619
5195,0.693
5200,0.687
5205,0.626
5210,0.632
5215,0.745
5220,0.809
5225,0.791
5230,0.775
5235,0.823
5240,0.877
5245,0.884
5250,0.863
5255,0.859
5260,0.81
5265,0.705
5270,0.672
5275,0.771
5280,0.841
5285,0.879
5290,0.906
5295,0.878
5300,0.855
5305,0.897
5310,0.943
5315,0.943
5320,0.898
5325,0.815
5330,0.792
5335,0.854
5340,0.871
5345,0.871
5350,0.906
5355,0.951
5360,0.954
5365,0.895
5370,0.849
5375,0.884
5380,0.936
5385,0.935
5390,0.902
5395,0.858
5400,0.832
5405,0.809
5410,0.828
5415,0.899
5420,0.931
5425,0.911
5430,0.866
5435,0.864
5440,0.912
5445,0.907
5450,0.893
5455,0.906
5460,0.912
5465,0.926
5470,0.93
5475,0.905
5480,0.887
5485,0.914
5490,0.942
5495,0.946
5500,0.932
5505,0.917
5510,0.902
5515,0.913
5520,0.947
5525,0.935
5530,0.924
5535,0.945
5540,0.964
5545,0.966
5550,0.976
5555,0.975
5560,0.95
5565,0.921
5570,0.897
5575,0.914
5580,0.925
5585,0.875
5590,0.852
5595,0.873
5600,0.9
5605,0.94
5610,0.957
5615,0.926
5620,0.915
5625,0.939
5630,0.969
5635,0.975
5640,0.963
5645,0.969
5650,0.966
5655,0.943
5660,0.924
5665,0.944
5670,0.969
5675,0.979
5680,0.967
5685,0.95
5690,0.954
5695,0.961
5700,0.944
5705,0.916
5710,0.9
5715,0.941
5720,0.979
5725,0.973
5730,0.967
5735,0.977
5740,0.986
5745,0.984
5750,0.974
5755,0.97
5760,0.971
5765,0.981
5770,0.996
5775,0.983
5780,0.95
5785,0.936
5790,0.96
5795,0.986
5800,0.997
5805,0.994
5810,0.989
5815,0.997
5835,0.998
5850,0.991
5855,0.961
5860,0.956
5865,0.975
5870,0.996
5875,1.0
5880,0.972
5885,0.835
5890,0.651
5895,0.644
5900,0.807
5905,0.942
5910,0.971
5915,0.964
5920,0.97
5925,0.984
5930,0.984
5935,0.977
5940,0.975
5945,0.974
5950,0.974
5955,0.976
5960,0.985
5965,0.989
5970,0.992
5975,0.978
5980,0.965
5985,0.961
5990,0.971
5995,0.979
6000,0.963
6005,0.952
6010,0.953
6015,0.945
6020,0.934
6025,0.95
6030,0.976
6035,0.985
6040,0.98
6045,0.988
6050,0.994
6055,0.987
6060,0.97
6065,0.964
6070,0.983
6075,0.99
6080,0.97
6085,0.961
6090,0.965
6095,0.963
6100,0.936
6105,0.935
6110,0.967
6115,0.963
6120,0.908
6125,0.919
6130,0.946
6135,0.921
6140,0.921
6145,0.955
6150,0.97
6155,0.94
6160,0.861
6165,0.84
6170,0.885
6175,0.941
6180,0.974
6185,0.965
6190,0.947
6195,0.951
6200,0.967
6205,0.981
6210,0.959
6215,0.928
6220,0.932
6225,0.943
6230,0.925
6235,0.933
6240,0.935
6245,0.921
6250,0.915
6255,0.897
6260,0.904
6265,0.936
6270,0.952
6275,0.95
6280,0.945
6285,0.954
6290,0.955
6295,0.936
6300,0.923
6305,0.931
6310,0.944
6315,0.933
6320,0.93
6325,0.948
6330,0.947
6335,0.931
6340,0.933
6345,0.953
6350,0.964
6355,0.947
6360,0.925
6365,0.934
6370,0.956
6375,0.958
6380,0.952
6385,0.953
6390,0.938
6395,0.916
6400,0.915
6405,0.926
6410,0.923
6415,0.93
6420,0.941
6425,0.949
6430,0.948
6435,0.924
6440,0.925
6445,0.94
6450,0.924
6455,0.929
6460,0.918
6465,0.915
6470,0.931
6475,0.939
6480,0.942
6485,0.942
6490,0.912
6495,0.859
6500,0.892
6505,0.944
6510,0.953
6515,0.948
6520,0.95
6525,0.955
6530,0.949
6535,0.945
6540,0.945
6545,0.934
6550,0.925
6555,0.909
6560,0.864
6565,0.861
6570,0.908
6575,0.921
6580,0.938
6585,0.94
6590,0.927
6595,0.92
6600,0.935
6605,0.939
6610,0.937
6615,0.947
6620,0.949
6625,0.944
6630,0.934
6635,0.933
6640,0.936
6645,0.939
6650,0.943
6655,0.941
6660,0.933
6665,0.93
6670,0.934
6675,0.93
6680,0.926
6685,0.938
6690,0.941
6695,0.935
6700,0.931
6705,0.931
6710,0.928
6715,0.916
6720,0.918
6725,0.93
6730,0.935
6735,0.933
6740,0.929
6745,0.923
6750,0.922
6755,0.93
6760,0.94
6765,0.932
6770,0.926
6775,0.933
6780,0.932
6785,0.928
6790,0.929
6795,0.931
6800,0.927
6805,0.925
6810,0.922
6815,0.923
6820,0.926
6825,0.924
6830,0.924
6835,0.92
6840,0.912
6845,0.912
6850,0.915
6855,0.914
6860,0.909
6865,0.912
6870,0.921
6875,0.918
6880,0.905
6885,0.906
6890,0.915
6895,0.918
6900,0.915
6905,0.918
6910,0.914
6915,0.91
6920,0.91
6925,0.91
6930,0.912
6935,0.914
6940,0.916
6945,0.915
6950,0.913
6955,0.913
6960,0.914
6965,0.914
6970,0.915
6975,0.907
6980,0.897
6985,0.909
6990,0.915
6995,0.912
7000,0.909
7005,0.902
7010,0.901
7015,0.897
7020,0.895
7025,0.899
7030,0.907
7035,0.907
7040,0.903
7045,0.913
7050,0.915
7055,0.911
7060,0.909
7065,0.907
7070,0.909
7075,0.916
7080,0.913
7085,0.9
7090,0.9
7095,0.906
7100,0.911
7105,0.91
7110,0.905
7115,0.902
7120,0.899
7125,0.892
7130,0.886
7135,0.89
7140,0.892
7145,0.887
7150,0.883
7155,0.889
7160,0.889
7165,0.887
7170,0.891
7175,0.888
7180,0.886
7185,0.88
7190,0.872
7195,0.875
7200,0.876
7205,0.87
7210,0.866
7215,0.874
7220,0.879
7225,0.881
7230,0.883
7235,0.884
7240,0.88
7245,0.876
7250,0.876
7255,0.876
7260,0.877
7265,0.879
7270,0.881
7275,0.882
7280,0.877
7285,0.87
7290,0.865
7295,0.862
7300,0.865
7305,0.867
7310,0.867
7315,0.869
7320,0.868
7325,0.864
7330,0.864
7335,0.869
7340,0.872
7345,0.87
7350,0.865
7355,0.855
7360,0.854
7365,0.86
7370,0.87
7375,0.877
7380,0.871
7385,0.851
7390,0.841
7395,0.85
7400,0.852
7405,0.852
7410,0.846
7415,0.84
7420,0.846
7425,0.854
7430,0.865
7435,0.869
7440,0.856
7445,0.843
7450,0.853
7455,0.863
7460,0.853
7465,0.852
7470,0.862
7475,0.862
7480,0.861
7485,0.861
7490,0.848
7495,0.836
7500,0.845
7505,0.847
7510,0.837
7515,0.842
7520,0.852
7525,0.848
7530,0.845
7535,0.852
7540,0.859
7545,0.857
7550,0.853
7555,0.852
7560,0.852
7565,0.85
7570,0.848
7575,0.848
7580,0.846
7585,0.835
7590,0.834
7595,0.837
7600,0.841
7605,0.85
7610,0.853
7615,0.842
7620,0.833
7625,0.837
7630,0.839
7635,0.841
7640,0.844
7645,0.846
7650,0.843
7655,0.829
7660,0.811
7665,0.809
7670,0.831
7675,0.843
7680,0.844
7685,0.846
7690,0.84
7695,0.829
7700,0.827
7705,0.834
7710,0.829
7715,0.827
7720,0.828
7725,0.831
7730,0.834
7735,0.839
7740,0.833
7745,0.82
7750,0.819
7755,0.83
7760,0.838
7765,0.842
7770,0.839
7775,0.834
7780,0.828
7785,0.829
7790,0.83
7795,0.831
7800,0.828
7805,0.827
7810,0.829
7815,0.835
7820,0.841
7825,0.837
7830,0.819
7835,0.807
7840,0.819
7845,0.83
7850,0.83
7855,0.831
7860,0.831
7865,0.828
7870,0.824
7875,0.823
7880,0.821
7885,0.822
7890,0.82
7895,0.813
7900,0.814
7905,0.816
7910,0.813
7915,0.81
7920,0.81
7925,0.807
7930,0.798
7935,0.785
7940,0.782
7945,0.784
7950,0.796
7955,0.81
7960,0.809
7965,0.812
7970,0.817
7975,0.815
7980,0.815
7985,0.819
7990,0.816
7995,0.803
8000,0.794
8005,0.802
8010,0.81
8015,0.813
8020,0.814
8025,0.804
8030,0.803
8035,0.812
8040,0.806
8045,0.792
8050,0.794
8055,0.81
8060,0.812
8065,0.809
8070,0.804
8075,0.804
8080,0.803
8085,0.797
8090,0.793
8095,0.792
8100,0.793
8105,0.795
8110,0.796
8115,0.796
8120,0.8
8125,0.799
8130,0.798
8135,0.794
8140,0.784
8145,0.786
8150,0.791
8155,0.79
8160,0.785
8165,0.788
8170,0.797
8175,0.794
8180,0.779
8185,0.772
8190,0.767
8195,0.765
8200,0.771
8205,0.78
8210,0.786
8215,0.78
8220,0.769
8225,0.766
8230,0.78
8235,0.781
8240,0.767
8245,0.764
8250,0.768
8255,0.781
8260,0.793
8265,0.788
8270,0.781
8275,0.78
8280,0.781
8285,0.779
8290,0.775
8295,0.775
8300,0.772
8305,0.764
8310,0.772
8315,0.772
8320,0.763
8325,0.754
8330,0.747
8335,0.755
8340,0.755
8345,0.744
8350,0.754
8355,0.756
8360,0.753
8365,0.757
8370,0.757
8375,0.756
8380,0.751
8385,0.741
8390,0.732
8395,0.737
8400,0.745
8405,0.74
8410,0.729
8415,0.74
8420,0.746
8425,0.736
8430,0.737
8435,0.735
8440,0.733
8445,0.739
8450,0.744
8455,0.753
8460,0.752
8465,0.744
8470,0.734
8475,0.742
8480,0.74
8485,0.736
8490,0.738
8495,0.702
8500,0.681
8505,0.708
8510,0.722
8515,0.706
8520,0.706
8525,0.72
8530,0.718
8535,0.675
8540,0.598
8545,0.581
8550,0.653
8555,0.71
8560,0.724
8565,0.722
8570,0.724
8575,0.729
8580,0.727
8585,0.725
8590,0.727
8595,0.724
8600,0.727
8605,0.718
8610,0.706
8615,0.722
8620,0.742
8625,0.741
8630,0.727
8635,0.729
8640,0.738
8645,0.731
8650,0.713
8655,0.683
8660,0.617
8665,0.606
8670,0.662
8675,0.699
8680,0.705
8685,0.693
8690,0.693
8695,0.718
8700,0.726
8705,0.719
8710,0.719
8715,0.722
8720,0.719
8725,0.719
8730,0.723
8735,0.723
8740,0.721
8745,0.725
8750,0.714
8755,0.715
8760,0.72
8765,0.721
8770,0.715
8775,0.708
8780,0.706
8785,0.698
8790,0.687
8795,0.679
8800,0.671
8805,0.656
8810,0.666
8815,0.69
8820,0.696
8825,0.698
8830,0.701
8835,0.695
8840,0.69
8845,0.69
8850,0.695
8855,0.698
8860,0.697
8865,0.699
8870,0.704
8875,0.707
8880,0.708
8885,0.71
8890,0.707
8895,0.698
8900,0.694
8905,0.694
8910,0.689
8915,0.687
8920,0.689
8925,0.683
8930,0.683
8935,0.688
8940,0.69
8945,0.687
8950,0.68
8955,0.675
8960,0.674
8965,0.679
8970,0.688
8975,0.697
8980,0.703
8985,0.703
8990,0.7
8995,0.695
9000,0.692
9005,0.692
9010,0.696
9015,0.701
9020,0.705
9025,0.708
9030,0.709
9035,0.709
9040,0.708
9045,0.705
9050,0.7
9055,0.694
9060,0.685
9065,0.673
9070,0.662
9075,0.654
9080,0.652
9085,0.659
9090,0.67
9095,0.68
9100,0.687
9105,0.686
9110,0.679
9115,0.67
9120,0.663
9125,0.659
9130,0.658
9135,0.657
9140,0.654
9145,0.646
9150,0.636
9155,0.628
9160,0.624
9165,0.628
9170,0.636
9175,0.646
9180,0.653
9185,0.656
9190,0.655
9195,0.651
9200,0.647
9205,0.642
9210,0.638
9215,0.634
9220,0.631
9225,0.628
9230,0.626
9235,0.624
9240,0.621
9245,0.618
9250,0.614
9255,0.609
9260,0.605
9265,0.6
9270,0.595
9275,0.592
9280,0.592
9285,0.595
9290,0.599
9295,0.603
9300,0.604
9305,0.602
9310,0.6
9315,0.604
9320,0.619
9325,0.647
9330,0.682
9335,0.712
9340,0.729
9345,0.725
9350,0.706
9355,0.681
9360,0.658
9365,0.646
9370,0.642
9375,0.644
9380,0.648
9385,0.651
9390,0.651
9395,0.648
9400,0.64
9405,0.625
9410,0.609
9415,0.595
9420,0.589
9425,0.592
9430,0.603
9435,0.618
9440,0.633
9445,0.645
9450,0.655
9455,0.66
9460,0.662
9465,0.661
9470,0.657
9475,0.652
9480,0.646
9485,0.642
9490,0.638
9495,0.634
9500,0.628
9505,0.62
9510,0.612
9515,0.605
9520,0.6
9525,0.6
9530,0.603
9535,0.607
9540,0.611
9545,0.614
9550,0.615
9555,0.615
9560,0.614
9565,0.612
9570,0.61
9575,0.61
9580,0.612
9585,0.617
9590,0.624
9595,0.631
9600,0.636
9605,0.638
9610,0.636
9615,0.632
9620,0.625
9625,0.618
9630,0.61
9635,0.603
9640,0.6
9645,0.6
9650,0.602
9655,0.605
9660,0.605
9665,0.603
9670,0.597
9675,0.592
9680,0.587
9685,0.585
9690,0.585
9695,0.585
9700,0.585
9705,0.584
9710,0.582
9715,0.58
9720,0.579
9725,0.58
9730,0.583
9735,0.585
9740,0.588
9745,0.589
9750,0.59
9755,0.59
9760,0.59
9765,0.589
9770,0.587
9775,0.585
9780,0.584
9785,0.582
9790,0.581
9795,0.58
9800,0.58
9805,0.58
9810,0.581
9815,0.583
9820,0.583
9825,0.583
9830,0.583
9835,0.581
9840,0.579
9845,0.577
9850,0.574
9855,0.571
9860,0.567
9865,0.563
9870,0.559
9875,0.556
9880,0.555
9885,0.556
9890,0.558
9895,0.562
9900,0.564
9905,0.566
9910,0.567
9915,0.567
9920,0.565
9925,0.561
9930,0.558
9935,0.554
9940,0.552
9945,0.552
9950,0.553
9955,0.556
9960,0.559
9965,0.562
9970,0.565
9975,0.566
9980,0.566
9985,0.564
9990,0.56
9995,0.557
