x	y
-0.051	0.114
0.735	1.059
-0.174	0.015
0.039	0.089
-0.240	-0.087
0.049	0.002
-0.167	0.030
0.014	0.139
-0.111	0.070
0.715	0.536
0.104	0.027
-0.016	-0.020
-0.037	0.132
0.014	0.021
0.041	-0.013
0.837	0.473
-0.607	-0.001
-0.102	0.073
-0.351	-0.097
0.120	0.063
0.141	0.051
-0.189	-0.177
-0.017	0.041
0.089	0.075
0.710	0.191
0.039	0.125
-0.420	1.037
0.045	-0.005
-0.021	0.094
-0.042	0.081
0.008	0.025
-0.020	-0.077
0.346	-0.111
0.190	-0.003
0.131	0.052
-0.098	1.181
-0.275	-0.056
-0.263	-0.043
-0.055	0.124
-0.029	0.089
-0.143	0.047
-0.119	1.279
-0.314	-0.077
0.027	0.137
-0.202	-0.073
0.741	0.287
0.064	0.107
0.503	1.084
-0.356	1.201
0.108	0.081
-0.140	0.055
0.191	0.005
-0.066	-0.162
0.310	-0.084
-0.059	-0.062
-0.000	0.130
-0.724	0.241
0.063	1.480
-0.431	-0.121
-0.157	0.028
0.012	0.139
0.089	0.096
-0.334	-0.096
-0.225	-0.015
0.090	1.450
-0.705	0.193
-0.127	-0.151
0.035	0.127
0.012	0.017
0.134	-0.043
0.098	-0.055
-0.733	0.563
-0.012	0.060
0.056	0.100
-0.149	0.049
0.134	1.207
-0.815	0.404
-0.702	0.668
0.025	0.120
-0.112	-0.111
-0.024	0.056
0.845	0.615
-0.006	-0.062
-0.024	0.063
-0.298	-0.106
0.659	0.753
0.023	0.043
-0.472	0.901
0.032	0.086
0.113	-0.211
-0.231	-0.035
0.001	-0.209
-0.494	-0.115
0.727	0.172
-0.100	0.052
-0.054	-0.032
-0.802	0.509
0.132	1.237
0.002	0.047
0.140	-0.147
-0.605	1.120
-0.010	0.116
-0.078	-0.030
0.113	0.067
0.042	0.131
0.005	-0.171
0.402	0.953
0.747	0.268
-0.089	0.087
-0.672	0.704
0.062	-0.205
0.230	-0.080
-0.038	0.132
-0.148	0.050
-0.503	-0.137
-0.147	-0.065
-0.397	1.029
0.120	0.074
0.632	0.773
-0.385	-0.147
0.158	-0.149
-0.019	-0.123
-0.060	-0.023
-0.066	-0.033
0.050	-0.171
0.120	0.061
-0.183	-0.078
-0.381	1.216
0.043	0.090
-0.113	0.031
0.098	0.031
0.098	0.092
-0.005	0.092
-0.003	0.003
0.043	0.066
0.132	-0.011
-0.109	0.001
-0.090	-0.024
0.247	-0.042
-0.713	0.108
0.003	0.134
0.259	-0.047
0.806	0.682
-0.322	-0.103
-0.246	-0.053
-0.110	-0.003
-0.054	-0.000
-0.073	-0.113
-0.104	0.087
0.031	0.109
0.031	0.130
0.207	1.316
0.208	-0.069
0.061	0.106
0.007	-0.200
0.094	0.078
-0.120	-0.060
-0.066	0.049
-0.021	0.136
-0.010	0.108
-0.091	0.095
-0.047	-0.055
-0.086	0.100
0.052	-0.014
-0.209	-0.163
-0.008	0.016
-0.014	0.127
-0.060	-0.128
-0.007	0.142
-0.037	0.015
-0.092	0.094
0.017	0.139
0.370	-0.156
-0.071	0.070
0.103	0.069
0.009	-0.056
0.069	-0.227
0.021	-0.197
-0.144	0.043
-0.038	0.129
0.026	0.135
0.131	0.054
-0.770	0.239
-0.094	0.031
-0.081	0.104
-0.029	0.135
0.168	-0.043
-0.637	0.036
0.193	0.003
-0.048	0.124
-0.049	-0.096
0.019	-0.002
0.158	0.011
-0.810	0.314
-0.080	0.106
0.073	0.110
-0.139	0.048
-0.755	0.438
-0.027	0.123
-0.313	-0.102
-0.681	1.044
0.000	-0.012
0.160	0.040
0.028	-0.018
-0.026	-0.030
-0.167	0.031
-0.206	-0.004
-0.375	1.196
-0.283	-0.067
-0.748	0.404
0.077	0.071
-0.244	-0.053
-0.155	0.043
-0.241	-0.114
0.104	1.330
-0.445	-0.147
-0.149	-0.011
0.065	0.080
-0.657	0.051
-0.022	-0.005
-0.693	0.672
-0.775	0.465
-0.168	-0.082
0.036	-0.014
0.080	-0.148
0.016	0.123
-0.749	0.870
0.001	0.132
0.229	-0.042
0.050	-0.172
0.109	1.067
0.206	-0.080
-0.097	-0.025
0.044	0.121
0.411	-0.119
0.116	-0.176
-0.338	1.059
-0.258	-0.107
0.024	0.108
-0.027	0.131
0.187	-0.155
-0.064	0.088
-0.678	0.964
-0.031	0.111
-0.269	-0.175
-0.005	0.058
-0.009	-0.150
-0.200	-0.062
0.022	0.139
-0.122	0.041
-0.101	-0.116
0.012	0.034
0.030	0.085
-0.711	0.592
-0.164	-0.001
0.141	1.411
-0.258	1.176
0.110	0.072
-0.114	-0.024
-0.757	0.190
0.294	-0.197
-0.610	-0.001
-0.109	-0.150
-0.432	-0.156
-0.225	-0.152
-0.131	0.063
0.135	0.058
-0.145	1.198
-0.002	0.135
-0.071	-0.031
0.014	0.122
0.216	-0.030
-0.123	-0.096
0.039	0.018
-0.015	0.093
-0.561	-0.057
-0.090	0.063
0.623	0.796
0.109	0.069
0.154	-0.049
0.072	0.042
-0.138	-0.070
0.362	1.383
0.314	-0.091
-0.060	-0.139
-0.819	0.622
-0.142	0.052
0.365	-0.145
0.037	0.121
-0.289	-0.153
-0.138	-0.022
-0.012	0.092
0.129	0.026
-0.681	0.128
-0.484	1.080
0.204	-0.089
0.038	-0.071
-0.089	-0.066
-0.812	0.680
-0.284	-0.145
0.072	0.059
0.196	0.008
0.176	-0.157
-0.043	0.105
-0.176	0.026
0.180	1.121
-0.735	0.549
0.330	-0.090
0.003	0.056
-0.136	-0.009
-0.146	0.048
0.124	0.059
0.184	-0.117
0.150	0.037
-0.717	0.748
-0.403	1.210
-0.043	-0.081
-0.352	-0.104
-0.361	-0.110
0.106	0.045
-0.070	-0.101
0.066	-0.030
0.049	0.125
0.019	0.038
0.010	0.124
-0.323	1.090
-0.239	-0.048
-0.194	0.009
0.000	0.069
0.114	-0.131
-0.765	0.624
0.789	0.391
0.171	0.022
0.175	0.005
0.117	-0.047
-0.057	0.093
-0.059	0.112
0.038	-0.061
0.658	1.100
0.396	-0.117
0.135	-0.014
-0.015	0.132
0.025	0.137
-0.053	0.122
-0.097	-0.119
0.081	-0.094
0.616	0.895
-0.051	-0.036
-0.100	1.164
0.552	0.902
0.002	0.121
-0.057	-0.029
-0.060	0.111
0.127	0.052
0.695	0.121
0.323	-0.161
0.721	0.644
0.321	1.188
-0.021	0.079
-0.143	-0.148
0.024	0.077
-0.156	-0.003
0.013	0.102
0.062	0.110
-0.247	-0.064
0.620	-0.023
0.534	0.989
-0.016	0.012
-0.045	0.112
-0.033	0.082
0.446	-0.122
-0.186	-0.053
-0.018	-0.071
0.017	-0.048
0.203	-0.033
-0.028	0.126
0.207	1.098
-0.118	0.005
0.005	-0.026
0.513	0.871
-0.257	-0.158
-0.041	0.003
-0.045	0.126
0.631	0.919
-0.097	0.071
0.037	0.114
0.114	0.047
-0.007	0.117
0.808	0.900
0.300	1.322
0.034	0.134
0.289	-0.065
-0.005	0.090
-0.048	0.063
0.141	0.040
0.176	-0.070
0.091	-0.057
-0.728	0.678
-0.234	-0.086
-0.032	-0.173
-0.199	-0.142
-0.538	0.843
-0.011	0.136
-0.025	0.058
0.147	-0.027
0.078	-0.047
0.114	0.068
0.011	-0.234
0.116	-0.130
0.010	0.138
-0.078	0.108
-0.705	0.568
0.078	-0.051
-0.666	0.950
0.162	-0.045
0.075	-0.042
0.024	0.124
-0.065	-0.012
0.107	0.029
0.238	-0.039
-0.163	-0.061
-0.710	0.850
0.723	0.615
-0.025	0.138
0.214	-0.165
0.070	0.071
0.222	-0.012
-0.002	0.065
-0.111	0.080
-0.711	0.117
0.169	0.019
0.131	-0.208
-0.290	-0.116
0.042	0.030
0.196	-0.036
-0.078	0.107
0.106	0.083
-0.085	0.059
0.098	-0.222
0.180	-0.116
-0.045	0.122
0.169	-0.203
0.084	0.070
-0.381	1.013
-0.259	1.057
0.186	0.018
-0.142	-0.146
0.282	-0.094
0.003	0.106
0.146	1.119
0.318	-0.100
0.163	0.033
-0.125	0.049
0.009	1.130
-0.191	0.010
0.097	0.034
-0.026	0.114
0.144	-0.105
-0.148	0.041
-0.122	0.070
0.133	-0.083
-0.429	-0.130
-0.011	0.122
0.462	-0.118
-0.147	0.045
-0.167	-0.046
0.761	0.302
0.179	-0.006
-0.474	-0.122
0.024	-0.182
-0.037	0.133
0.625	1.023
-0.070	0.106
0.109	0.043
0.186	-0.043
0.664	0.674
-0.143	0.026
-0.084	0.093
0.150	0.022
0.091	0.098
-0.125	0.001
-0.731	0.388
0.042	-0.148
-0.005	0.030
0.257	-0.186
-0.055	0.097
0.131	1.044
-0.004	0.048
0.044	1.480
0.067	0.076
0.034	0.125
-0.066	0.111
-0.048	0.064
-0.010	0.140
0.131	0.021
0.176	-0.132
-0.721	0.167
-0.065	-0.080
0.067	0.079
-0.122	0.049
-0.021	0.119
-0.075	0.059
-0.146	-0.042
0.010	0.141
-0.126	0.036
0.084	0.044
0.007	-0.080
-0.064	0.045
0.108	0.083
0.435	1.139
0.111	-0.081
-0.729	0.144
-0.487	0.914
0.085	0.062
-0.504	-0.121
-0.599	0.776
0.197	-0.003
-0.188	-0.075
0.053	0.113
0.050	-0.102
-0.100	0.077
-0.297	-0.129
0.008	0.094
-0.004	0.042
-0.002	0.123
0.193	-0.103
-0.659	0.821
0.351	-0.127
0.044	0.097
0.096	0.075
0.012	0.133
0.154	0.035
0.393	-0.130
-0.070	0.074
0.078	0.030
-0.034	0.087
-0.093	0.093
-0.018	-0.131
-0.006	0.128
0.450	1.273
0.004	0.102
-0.163	-0.040
0.006	0.138
-0.239	-0.089
-0.728	0.557
0.139	0.053
-0.025	0.138
0.018	0.027
-0.048	0.101
-0.145	0.025
-0.196	-0.019
-0.433	-0.118
0.635	0.039
0.702	0.193
0.043	0.096
-0.713	0.806
0.139	0.058
0.133	0.033
0.518	-0.135
0.097	-0.008
-0.189	0.003
0.198	-0.109
-0.289	-0.122
0.085	0.100
0.047	0.075
-0.005	0.129
0.063	-0.011
-0.714	0.981
0.058	0.118
0.051	-0.009
0.117	0.075
-0.140	0.045
-0.553	1.222
-0.202	1.275
0.190	-0.192
0.001	0.052
-0.176	-0.061
0.609	0.769
-0.054	0.073
0.009	-0.020
0.127	-0.111
0.051	-0.116
0.086	0.067
0.207	-0.036
-0.225	-0.165
-0.032	0.061
-0.544	-0.094
-0.309	-0.074
0.116	-0.056
0.031	0.132
0.058	1.438
0.180	-0.136
0.071	0.113
-0.036	0.117
-0.189	-0.002
0.024	0.130
-0.066	0.098
0.094	0.030
-0.012	0.140
-0.007	0.135
0.330	1.329
0.107	0.068
0.011	-0.201
0.064	0.108
-0.509	0.907
-0.077	0.093
0.193	-0.021
0.225	-0.036
-0.735	0.373
0.186	0.015
0.044	-0.006
0.285	-0.113
0.545	0.985
-0.758	0.589
0.556	1.149
-0.195	-0.030
0.015	0.044
0.596	1.035
0.003	0.143
0.115	1.307
0.212	-0.143
0.027	0.108
-0.047	0.128
-0.065	-0.034
0.165	-0.019
0.034	0.131
-0.096	0.064
-0.015	0.058
0.064	0.117
-0.105	0.055
0.223	-0.201
-0.108	0.009
-0.096	-0.185
0.071	1.407
0.061	0.011
0.176	-0.061
-0.362	-0.121
-0.138	-0.011
0.126	0.068
-0.832	0.354
0.651	1.097
-0.687	0.685
-0.314	1.100
-0.101	1.254
0.072	0.109
0.020	-0.187
0.300	-0.091
0.226	-0.083
0.038	0.111
-0.777	0.531
0.028	0.005
0.068	0.074
-0.094	-0.213
-0.072	0.112
-0.223	-0.173
-0.714	0.534
-0.039	-0.082
-0.704	0.104
-0.029	0.128
-0.292	-0.076
0.062	0.110
0.003	0.134
0.098	0.092
0.102	1.116
-0.006	0.105
0.385	-0.146
0.779	0.670
-0.116	0.077
0.007	-0.060
-0.002	0.133
-0.742	0.343
-0.249	-0.133
-0.580	0.878
-0.333	-0.133
0.003	0.131
-0.239	-0.026
-0.304	-0.088
-0.084	-0.053
-0.135	-0.073
0.134	0.004
0.728	0.462
0.070	0.100
0.107	0.082
-0.045	-0.167
0.670	0.797
-0.148	1.176
0.256	-0.139
0.058	0.116
-0.570	1.058
-0.134	0.060
-0.104	0.014
-0.186	-0.042
-0.052	-0.069
0.081	-0.012
0.302	-0.085
0.062	0.063
0.144	-0.073
0.040	0.061
0.069	-0.124
0.073	0.035
-0.593	1.188
0.090	-0.046
0.050	0.084
-0.200	0.006
-0.583	1.174
0.087	0.097
-0.099	-0.163
0.020	0.129
0.183	0.019
0.153	0.031
0.043	0.057
0.217	1.272
-0.057	0.115
-0.076	-0.050
-0.247	-0.172
-0.067	0.115
0.023	0.001
-0.001	0.137
0.012	0.025
-0.056	0.120
-0.122	-0.063
-0.077	-0.074
0.071	0.113
-0.077	0.096
-0.403	-0.129
0.263	-0.044
0.816	0.428
-0.202	-0.066
0.137	-0.160
-0.103	0.061
-0.013	0.076
-0.003	0.142
0.695	0.626
0.122	-0.065
-0.227	-0.158
-0.294	-0.107
0.390	-0.112
0.179	-0.142
0.779	0.226
-0.253	1.207
-0.053	-0.012
0.043	1.423
-0.200	-0.003
0.821	0.754
-0.531	1.147
0.120	0.034
-0.197	-0.004
0.034	0.124
-0.003	0.077
-0.643	0.051
-0.711	0.567
-0.178	-0.008
0.635	0.743
0.134	0.055
0.019	0.117
-0.064	0.084
-0.645	0.709
0.108	0.034
0.152	-0.090
-0.021	0.043
0.381	-0.187
0.160	0.018
-0.052	-0.075
-0.023	0.084
-0.086	0.063
0.090	-0.046
-0.248	-0.032
0.056	-0.001
-0.206	-0.023
-0.212	-0.004
0.650	0.745
0.029	-0.024
0.805	0.550
0.026	0.137
-0.032	-0.202
0.073	-0.157
-0.006	-0.064
-0.736	0.529
0.110	0.082
0.144	0.051
-0.753	0.219
0.091	0.098
-0.106	-0.095
0.076	0.018
-0.152	0.032
0.111	0.079
-0.211	-0.045
0.249	-0.103
-0.492	-0.138
-0.158	0.034
0.708	0.136
-0.161	-0.050
0.052	0.033
-0.143	-0.167
-0.076	0.107
0.833	0.404
0.033	0.092
-0.385	-0.166
-0.271	1.227
0.043	0.097
-0.111	0.070
-0.052	0.111
0.254	-0.101
-0.004	0.117
0.149	0.001
0.536	1.069
-0.327	-0.108
-0.769	0.696
-0.177	0.021
-0.026	0.136
-0.240	-0.054
0.048	0.014
0.173	-0.007
0.356	1.355
0.037	0.041
0.008	0.140
-0.216	-0.071
0.057	-0.001
-0.136	0.037
-0.009	0.142
0.018	0.137
-0.418	1.377
0.140	0.036
-0.251	-0.036
-0.008	-0.077
0.298	1.382
0.043	0.087
-0.145	-0.088
0.212	-0.008
0.024	0.121
0.181	0.017
-0.073	-0.222
0.603	0.870
-0.042	0.131
-0.772	0.348
0.126	1.122
0.810	0.411
-0.640	0.719
0.069	0.103
0.225	-0.050
-0.396	-0.150
0.110	0.016
0.010	0.095
-0.562	0.865
-0.226	-0.093
-0.175	-0.089
0.040	0.026
-0.051	0.126
0.190	-0.010
-0.069	-0.108
-0.230	-0.073
0.126	0.065
0.001	0.101
0.046	-0.139
0.069	0.027
-0.290	-0.135
0.067	1.072
0.703	0.594
0.154	-0.069
-0.107	0.069
0.010	-0.001
0.201	-0.077
0.072	0.099
-0.106	0.079
0.045	0.128
-0.087	0.078
0.141	0.056
0.082	-0.201
-0.730	0.258
0.010	0.095
0.248	-0.089
0.019	-0.046
0.659	1.053
-0.747	0.504
0.019	-0.044
-0.336	-0.092
-0.004	0.086
-0.045	0.096
0.559	-0.063
0.104	-0.091
-0.070	0.082
0.048	0.125
-0.282	-0.115
-0.526	1.179
0.314	-0.140
0.227	1.041
-0.053	-0.097
0.016	-0.193
-0.063	0.009
0.408	-0.133
0.244	-0.033
0.011	0.088
0.179	0.016
-0.302	-0.102
0.202	-0.132
-0.034	0.115
0.754	0.363
0.067	0.107
-0.256	-0.055
-0.205	-0.018
0.098	0.047
0.036	0.085
0.045	0.106
0.294	-0.077
0.119	1.193
-0.052	-0.090
-0.085	0.065
-0.191	-0.130
0.047	-0.229
-0.215	-0.018
-0.242	-0.029
-0.657	0.992
-0.580	0.975
0.108	1.072
-0.060	0.100
0.228	-0.162
-0.016	0.134
-0.186	-0.207
0.206	-0.014
-0.175	-0.125
-0.063	0.118
-0.324	-0.150
0.103	0.064
0.354	-0.154
-0.012	-0.169
-0.096	0.021
0.110	0.082
0.273	-0.050
0.095	0.087
0.231	-0.019
0.645	0.781
0.751	0.384
-0.344	1.193
-0.111	0.070
-0.145	-0.091
-0.002	0.103
-0.072	0.112
-0.711	0.577
-0.172	0.011
-0.080	-0.200
0.129	0.065
0.089	-0.060
-0.033	0.097
-0.048	0.094
0.553	-0.065
0.131	0.034
-0.508	0.888
-0.156	-0.197
0.050	1.454
0.265	1.149
0.188	-0.121
-0.296	-0.066
0.188	-0.168
-0.161	-0.025
-0.126	-0.090
0.300	-0.087
0.142	-0.113
0.295	-0.143
-0.130	-0.048
-0.007	0.105
0.733	0.497
0.074	0.097
0.164	-0.030
0.035	0.123
-0.017	0.092
-0.061	0.020
0.459	0.900
0.276	-0.057
0.534	0.844
-0.186	-0.018
0.624	1.011
0.066	-0.018
0.143	0.033
-0.025	0.044
0.346	-0.123
0.120	-0.060
-0.045	0.113
-0.081	0.097
-0.008	1.475
-0.084	-0.008
0.185	-0.121
0.055	0.117
0.005	-0.071
-0.032	-0.173
0.172	0.009
-0.017	0.127
0.628	0.738
-0.822	0.368
0.365	-0.104
-0.043	0.084
0.280	-0.092
-0.050	0.123
-0.707	0.574
-0.206	-0.046
0.016	0.133
0.363	-0.151
-0.105	-0.067
-0.041	-0.200
-0.003	-0.190
-0.131	-0.127
0.150	-0.044
0.297	-0.201
0.572	-0.049
-0.063	0.024
-0.755	0.641
0.005	0.094
0.114	0.041
-0.081	0.065
0.028	0.012
0.058	-0.075
-0.561	0.942
0.742	0.264
-0.055	0.079
-0.032	-0.076
-0.350	-0.102
-0.829	0.519
0.016	0.128
-0.067	-0.142
0.044	-0.125
-0.023	0.012
0.043	-0.039
-0.108	-0.013
0.116	-0.014
-0.406	-0.145
-0.099	0.061
-0.679	0.643
0.219	-0.085
0.068	0.006
-0.086	0.049
-0.753	0.714
0.077	0.107
-0.287	-0.169
-0.134	0.038
-0.184	0.014
-0.018	0.100
0.711	0.720
0.066	0.060
0.254	-0.041
-0.118	0.009
0.109	1.207
0.581	1.090
0.082	0.077
0.042	-0.029
0.221	-0.019
0.014	0.138
-0.003	0.029
-0.740	0.331
0.031	0.086
0.012	1.302
0.043	0.110
0.082	-0.183
-0.082	-0.053
-0.050	0.091
-0.687	0.656
0.099	0.088
-0.044	-0.004
-0.145	-0.046
-0.379	-0.165
0.107	0.007
0.051	0.060
-0.158	-0.015
0.019	0.129
0.735	0.677
-0.102	0.025
0.040	0.070
0.128	-0.015
-0.200	-0.037
-0.144	-0.093
-0.080	0.105
-0.023	0.134
-0.619	1.008
-0.024	0.060
-0.529	0.848
0.638	0.762
-0.217	-0.028
-0.002	0.139
-0.030	0.129
0.058	0.113
0.739	0.788
0.016	0.130
0.145	0.019
0.028	0.137
-0.103	-0.017
0.068	0.107
0.207	-0.160
-0.772	0.332
0.089	-0.003
-0.017	0.011
0.043	0.128
-0.187	-0.009
0.209	-0.102
-0.483	0.993
-0.677	0.069
-0.629	1.001
-0.092	0.082
0.092	-0.156
-0.025	0.107
0.815	0.546
0.064	-0.050
-0.295	-0.125
0.035	0.124
-0.691	0.816
0.695	0.150
0.052	0.125
0.063	-0.038
0.197	-0.021
0.048	-0.072
0.124	0.051
-0.192	-0.015
0.340	-0.099
0.323	-0.125
0.740	0.396
0.146	0.051
-0.176	-0.034
-0.027	0.074
-0.734	0.379
0.083	0.104
0.011	0.070
0.833	0.798
0.147	0.031
-0.107	1.114
-0.720	0.599
0.110	0.082
-0.211	-0.140
-0.101	0.061
-0.065	0.079
-0.064	-0.203
-0.160	1.368
-0.784	0.540
0.032	-0.143
-0.758	0.483
0.022	0.139
0.809	0.360
-0.068	0.061
0.377	-0.180
0.320	1.177
0.149	-0.152
0.247	-0.064
-0.561	0.826
0.089	-0.105
-0.109	1.067
0.720	0.521
0.145	0.016
0.142	-0.038
0.276	-0.147
-0.149	0.024
0.022	0.139
-0.083	0.035
-0.118	0.056
-0.311	-0.122
-0.079	-0.214
0.158	0.033
-0.665	0.027
-0.086	0.074
0.270	-0.087
0.032	-0.032
-0.097	0.038
-0.470	1.334
0.086	0.063
-0.008	0.119
-0.048	-0.121
-0.049	-0.028
0.098	0.062
-0.210	-0.018
-0.157	0.041
0.006	0.085
0.044	-0.077
-0.761	0.998
-0.163	0.037
0.015	0.141
0.290	-0.090
-0.196	-0.036
-0.060	0.120
0.228	-0.076
-0.087	0.101
0.066	0.095
-0.702	0.189
-0.024	0.049
-0.425	0.920
0.104	0.006
-0.079	0.086
0.332	-0.106
-0.209	-0.019
0.434	-0.136
0.355	0.978
-0.474	-0.111
0.122	0.041
-0.131	0.001
0.035	0.095
0.141	1.024
-0.021	1.031
0.033	1.092
0.361	0.982
-0.087	1.048
0.552	1.262
0.097	1.004
-0.032	0.978
0.208	1.154
0.262	1.032
-0.201	0.978
-0.528	0.972
-0.046	0.976
0.150	0.981
-0.114	1.030
-0.281	1.143
-0.408	0.936
0.097	1.023
0.311	1.145
0.229	0.984
-0.023	0.973
0.002	0.979
0.299	0.968
0.113	1.040
-0.257	1.190
-0.228	1.159
0.313	1.115
-0.045	0.975
-0.329	0.957
0.083	1.173
-0.005	0.992
-0.148	1.218
-0.240	1.221
-0.221	1.059
0.292	1.067
0.268	1.024
0.063	0.990
0.008	0.992
0.373	0.943
-0.191	1.022
-0.076	1.170
0.085	0.984
-0.211	1.141
0.106	1.285
-0.011	1.032
0.354	1.089
-0.022	0.983
0.190	1.036
0.656	1.111
0.281	0.981
0.251	1.312
-0.060	1.103
-0.038	0.980
0.006	0.972
0.164	0.979
-0.089	0.975
0.499	1.102
0.413	0.987
-0.144	1.117
-0.092	1.327
0.341	1.382
-0.004	1.064
0.002	0.973
-0.096	1.099
0.339	1.247
-0.262	1.247
-0.034	0.985
-0.315	1.010
-0.179	0.979
-0.353	0.996
0.030	1.296
0.051	1.094
0.096	1.020
-0.056	1.063
0.250	1.021
-0.061	0.977
0.552	0.997
-0.167	1.032
0.026	1.136
0.169	1.021
-0.179	0.978
-0.154	0.977
0.340	1.036
0.194	1.275
-0.294	1.187
0.002	1.042
0.103	0.990
0.129	1.089
-0.186	1.007
-0.375	1.158
-0.383	1.332
0.392	1.077
0.179	1.136
-0.204	0.976
-0.020	0.975
0.434	0.930
-0.051	0.985
-0.263	0.990
-0.003	0.977
0.002	1.159
0.089	1.000
0.175	0.979
0.469	1.235
0.364	1.008
0.470	1.083
-0.048	1.274
0.277	1.147
-0.062	1.006
-0.065	0.980
0.102	0.978
-0.070	1.000
-0.133	1.235
-0.208	0.976
0.102	1.036
-0.036	1.105
-0.001	0.998
0.387	1.110
-0.058	1.039
0.263	1.032
0.039	1.085
-0.123	0.991
0.120	1.181
-0.021	1.032
0.049	1.005
-0.196	1.237
0.092	0.977
0.086	0.975
-0.191	1.023
