x,y
0.009,0.138
0.000,0.124
-0.075,0.099
0.029,0.063
0.552,0.882
-0.183,-0.207
-0.355,-0.108
0.034,-0.049
0.019,0.099
-0.215,-0.067
-0.110,0.046
0.192,0.005
0.020,-0.039
-0.020,0.009
0.023,0.138
0.082,0.010
-0.017,0.006
-0.099,0.031
0.012,0.140
-0.223,-0.015
0.376,1.230
-0.103,0.072
-0.042,-0.082
0.016,-0.103
-0.374,-0.190
0.037,-0.086
-0.691,0.841
0.156,0.015
-0.014,0.128
-0.064,0.118
-0.052,0.098
0.123,0.071
-0.036,-0.217
0.155,0.044
0.104,0.070
-0.405,-0.132
-0.513,-0.093
-0.006,-0.114
-0.104,0.078
-0.088,0.016
0.322,-0.088
-0.140,0.023
0.290,-0.062
0.142,0.042
0.003,0.143
0.000,0.137
-0.110,0.046
-0.029,0.130
0.317,-0.101
0.037,-0.100
0.426,-0.122
-0.014,0.134
0.020,0.090
0.417,-0.120
0.021,-0.091
-0.009,0.018
-0.763,0.181
-0.550,1.236
0.037,0.127
0.232,-0.043
0.069,-0.064
0.202,-0.206
-0.133,0.059
-0.126,0.056
0.689,0.045
-0.413,0.940
0.745,0.483
0.020,0.138
-0.043,0.069
0.002,0.086
0.223,-0.116
-0.224,-0.087
0.295,-0.076
0.601,0.821
-0.047,-0.175
-0.489,-0.134
0.044,0.114
0.012,0.138
0.079,0.104
-0.833,0.434
-0.330,-0.103
0.132,-0.005
0.678,0.984
-0.003,0.140
-0.160,-0.006
0.064,0.020
-0.830,0.524
0.238,-0.059
-0.173,-0.007
-0.020,-0.077
0.123,-0.097
0.121,-0.153
0.659,0.022
0.018,0.112
-0.106,0.085
0.717,0.889
0.686,0.627
-0.028,0.137
0.758,0.325
0.734,0.442
0.048,0.017
0.119,-0.020
0.051,0.125
-0.006,0.116
-0.153,-0.112
-0.389,-0.114
-0.025,0.098
0.044,0.110
0.456,1.168
0.120,-0.124
0.087,0.078
0.065,0.082
-0.004,0.127
0.114,0.030
0.172,0.027
-0.095,0.094
-0.692,0.733
-0.689,0.128
-0.230,-0.026
0.827,0.423
-0.029,0.137
0.275,-0.148
0.194,-0.029
0.363,1.122
-0.004,-0.189
0.023,-0.014
-0.035,0.089
-0.447,1.101
-0.011,0.062
-0.002,-0.046
-0.662,1.081
0.375,0.985
0.050,0.119
0.034,-0.063
-0.040,-0.040
-0.758,0.562
0.571,0.822
-0.040,0.131
-0.446,1.047
0.022,0.138
0.387,-0.111
-0.221,-0.076
0.110,0.069
-0.092,0.093
-0.141,-0.030
0.064,0.102
-0.509,1.228
-0.174,0.023
0.316,-0.107
-0.814,0.591
-0.081,0.091
0.301,-0.097
0.007,0.129
-0.622,0.762
-0.093,0.096
-0.751,0.384
-0.124,1.316
-0.042,0.029
0.183,-0.061
-0.025,0.122
-0.018,0.065
0.381,1.061
-0.381,1.322
-0.241,1.160
-0.063,0.104
-0.647,0.057
-0.194,0.003
-0.278,-0.071
0.570,-0.059
-0.731,0.396
0.079,-0.143
0.500,1.023
-0.078,0.102
0.089,-0.190
0.290,-0.071
-0.176,-0.140
0.171,0.030
-0.129,0.020
0.010,0.121
-0.733,0.514
0.778,0.780
-0.808,0.291
0.433,-0.170
0.085,0.035
0.023,0.062
0.290,-0.063
-0.001,-0.114
0.003,0.059
0.305,-0.116
-0.049,0.127
0.654,0.874
0.032,0.115
-0.133,-0.048
0.720,0.502
-0.242,-0.175
0.093,0.090
0.108,0.066
-0.228,-0.199
0.563,1.083
-0.573,-0.061
-0.006,0.135
-0.034,0.070
0.067,0.111
0.017,0.121
0.284,-0.059
0.525,0.854
0.148,-0.018
0.041,0.131
-0.048,-0.037
-0.039,0.102
0.034,0.134
-0.000,0.126
-0.186,0.014
-0.099,0.012
-0.065,-0.042
0.028,0.135
0.529,-0.105
-0.199,-0.040
-0.194,-0.007
-0.289,-0.129
0.155,0.001
-0.015,0.141
0.013,0.014
-0.344,-0.112
-0.011,0.140
-0.090,0.095
-0.413,-0.175
-0.219,-0.153
0.086,0.005
0.004,-0.013
0.569,0.839
-0.192,-0.177
0.192,-0.025
0.118,0.067
-0.494,-0.110
-0.083,0.067
0.506,1.223
0.046,0.128
0.107,0.083
0.140,0.010
0.097,0.093
0.332,-0.188
0.043,1.282
0.259,-0.045
0.156,0.033
0.206,-0.044
0.241,-0.055
0.807,0.603
0.671,0.679
-0.284,-0.132
0.242,-0.091
0.449,1.186
-0.591,-0.050
-0.343,-0.164
0.010,0.042
0.730,0.479
-0.121,0.003
-0.010,0.142
0.422,-0.121
0.029,0.032
0.053,0.001
-0.590,1.183
0.597,0.806
0.052,-0.186
0.823,0.475
0.215,-0.031
0.011,0.141
0.133,0.001
0.523,0.975
0.019,0.016
0.239,-0.039
-0.118,0.010
-0.060,-0.155
-0.166,0.028
0.008,1.074
-0.042,0.003
0.018,0.121
-0.053,0.116
0.019,0.094
0.049,0.126
0.145,0.007
-0.164,0.033
0.295,-0.077
-0.087,0.101
-0.730,0.354
0.077,0.081
-0.728,0.996
-0.015,-0.110
0.132,0.063
0.109,0.045
0.241,-0.124
0.054,0.094
0.078,0.059
-0.151,0.041
-0.078,0.107
-0.127,0.031
0.008,0.017
-0.431,-0.123
-0.037,0.037
-0.032,0.118
-0.074,-0.185
0.100,0.089
0.050,0.123
-0.473,1.338
0.158,-0.119
-0.180,-0.041
0.168,0.031
-0.446,-0.119
-0.003,0.072
0.589,1.237
-0.731,0.343
-0.063,-0.083
0.010,0.101
-0.116,1.283
-0.064,0.117
-0.039,-0.056
0.150,-0.025
-0.076,0.051
-0.044,0.072
0.118,-0.196
0.002,0.049
0.183,-0.055
-0.103,-0.191
-0.292,-0.174
-0.323,-0.117
-0.148,0.004
0.161,0.013
-0.031,-0.000
0.022,1.284
-0.023,-0.028
-0.723,0.137
0.127,0.067
0.059,0.025
-0.087,0.033
-0.100,-0.031
-0.207,1.373
0.358,1.055
-0.150,1.141
-0.344,-0.166
-0.012,-0.106
0.294,-0.064
0.252,-0.073
-0.178,0.005
0.691,0.687
-0.058,0.111
-0.013,0.140
0.194,-0.014
-0.035,0.032
-0.072,-0.215
-0.326,-0.084
0.043,0.033
-0.138,-0.108
-0.078,0.032
-0.784,0.732
-0.421,-0.151
0.553,0.850
0.089,0.088
0.694,0.127
0.009,0.141
-0.088,0.050
-0.059,0.093
-0.258,-0.075
0.062,0.058
-0.292,-0.188
0.041,-0.065
0.160,0.011
-0.225,-0.016
0.142,-0.154
-0.519,1.220
-0.041,-0.061
-0.791,0.804
0.405,-0.119
-0.547,-0.069
-0.047,-0.033
0.142,-0.077
-0.027,0.131
0.067,-0.136
0.574,-0.050
0.114,-0.008
0.300,-0.070
-0.042,0.115
-0.043,0.127
-0.019,0.138
0.257,1.039
-0.791,0.443
-0.001,-0.078
-0.103,-0.220
-0.033,0.125
0.232,-0.171
0.120,-0.171
-0.225,1.238
-0.295,-0.075
-0.068,-0.184
-0.700,0.690
-0.007,0.141
-0.685,0.113
0.020,0.139
-0.304,-0.106
-0.013,0.128
-0.018,0.106
0.038,0.108
0.128,0.064
0.168,0.028
-0.807,0.896
0.375,-0.175
0.108,0.049
-0.047,0.046
-0.001,1.349
-0.037,-0.122
0.102,0.089
-0.046,0.118
0.121,0.058
-0.363,-0.120
0.123,0.060
0.007,0.071
-0.041,0.007
-0.129,0.057
0.131,0.042
0.200,0.003
0.729,0.817
0.127,-0.068
0.543,-0.084
0.151,-0.121
0.054,0.089
-0.117,-0.078
-0.251,-0.046
-0.195,-0.029
0.128,-0.091
0.164,0.036
-0.666,0.098
-0.014,0.138
0.071,-0.015
-0.061,0.112
0.006,1.265
-0.115,0.068
-0.094,0.060
-0.046,-0.066
-0.221,1.008
-0.105,0.085
0.054,-0.083
0.058,0.104
0.806,0.667
0.070,0.089
0.043,-0.017
-0.114,1.280
0.277,-0.125
-0.178,-0.009
-0.201,0.001
-0.085,-0.065
-0.167,0.032
-0.355,-0.111
-0.118,0.069
0.109,0.031
0.108,0.041
-0.177,-0.010
-0.101,0.086
0.363,-0.103
-0.176,-0.082
0.061,-0.035
-0.004,0.089
-0.213,-0.035
0.251,-0.086
-0.028,0.131
0.033,1.226
-0.141,0.054
-0.389,1.086
-0.069,0.113
-0.585,1.042
-0.043,0.086
-0.030,-0.113
0.633,0.805
0.160,-0.155
0.023,0.127
-0.104,0.064
-0.003,0.117
-0.094,0.071
0.108,0.048
0.493,1.006
0.034,0.135
0.551,-0.067
-0.042,0.129
0.048,0.068
-0.700,0.972
0.661,0.716
-0.046,0.128
0.339,-0.092
0.066,0.115
0.096,-0.176
0.009,-0.103
-0.130,0.040
0.625,0.025
-0.059,0.059
0.052,0.125
0.032,-0.043
0.291,1.073
0.798,0.656
0.639,0.038
0.637,0.862
-0.175,0.027
0.101,0.087
0.033,-0.206
0.056,-0.083
0.053,1.205
-0.076,1.152
-0.121,-0.189
0.050,0.101
0.052,0.081
-0.707,0.589
-0.639,0.809
0.117,0.057
-0.093,0.008
0.754,0.176
-0.016,1.483
-0.016,0.113
0.094,0.071
-0.123,0.014
-0.094,-0.223
-0.168,-0.022
0.755,0.796
-0.005,0.013
-0.141,0.056
0.020,0.111
-0.061,-0.004
-0.191,-0.066
0.087,0.073
-0.100,0.087
-0.057,-0.016
-0.647,0.794
0.007,0.093
0.162,-0.010
0.166,-0.123
0.452,0.976
-0.641,0.860
-0.088,0.031
-0.057,-0.201
-0.774,0.496
0.125,-0.088
-0.059,0.053
-0.134,0.055
0.624,1.151
-0.180,-0.169
-0.003,-0.116
0.083,-0.123
-0.088,0.099
-0.035,0.016
0.163,-0.163
-0.123,-0.175
0.021,0.102
-0.009,0.109
-0.268,1.175
-0.142,-0.036
0.007,0.137
0.073,0.098
-0.024,0.139
-0.243,-0.031
0.223,-0.168
0.017,0.119
-0.692,1.073
-0.153,0.039
-0.094,-0.007
0.497,-0.104
-0.250,-0.053
0.164,-0.177
0.084,-0.102
-0.146,0.040
0.267,-0.065
-0.053,-0.068
-0.220,-0.072
0.018,-0.001
-0.103,0.085
-0.762,0.345
-0.239,-0.205
0.337,1.224
0.060,0.120
0.005,-0.046
0.001,0.090
-0.241,-0.030
-0.272,-0.050
0.197,-0.180
-0.059,0.091
0.688,0.963
0.063,0.096
-0.041,0.090
-0.061,1.134
0.059,-0.014
-0.694,0.145
-0.340,-0.094
-0.775,0.527
0.034,0.090
0.041,0.129
-0.139,-0.203
0.218,-0.013
-0.148,-0.006
0.027,-0.206
0.244,-0.029
-0.164,0.000
0.268,-0.082
-0.145,0.002
0.168,0.002
0.110,0.077
-0.257,-0.056
0.008,0.135
0.478,0.991
0.626,-0.024
-0.157,-0.108
-0.630,0.026
0.031,-0.118
0.106,0.050
-0.103,0.083
-0.094,0.047
0.028,0.135
-0.023,0.137
0.384,-0.148
-0.081,-0.042
0.075,-0.141
0.238,-0.175
0.451,-0.134
0.112,0.013
-0.065,0.106
0.172,-0.048
-0.111,0.040
-0.009,-0.084
0.046,0.117
-0.348,1.409
0.089,0.081
0.230,-0.089
0.006,1.104
0.370,-0.105
0.061,0.114
0.087,-0.205
-0.052,-0.044
0.246,-0.033
-0.724,0.101
-0.105,0.084
0.021,0.138
0.070,0.046
-0.063,-0.101
-0.071,0.113
-0.027,-0.007
0.323,-0.140
-0.207,-0.164
-0.154,0.044
-0.137,-0.019
-0.056,0.103
-0.072,0.017
0.728,0.146
0.102,-0.129
0.009,0.119
0.037,0.014
0.160,0.039
-0.831,0.778
-0.037,0.083
-0.095,-0.210
-0.139,0.027
-0.687,0.652
-0.227,1.244
0.044,-0.053
-0.577,-0.080
0.074,0.110
-0.019,0.140
0.157,0.030
0.021,0.138
0.023,0.137
-0.418,1.071
0.026,0.136
0.047,-0.225
-0.815,0.799
0.088,-0.005
-0.024,0.135
0.703,0.156
-0.312,-0.176
-0.171,1.156
-0.061,-0.081
-0.009,0.122
-0.585,-0.063
-0.281,-0.152
0.598,0.857
0.638,0.791
0.589,1.051
0.016,0.141
0.248,-0.117
0.129,0.066
0.427,1.344
0.275,-0.109
0.263,-0.058
-0.010,0.051
0.353,-0.098
-0.026,0.098
-0.171,-0.017
0.798,0.674
0.069,-0.114
-0.177,0.022
0.097,0.053
0.171,0.029
-0.044,-0.002
-0.225,1.089
-0.024,0.138
-0.218,-0.206
-0.089,0.066
-0.034,0.105
-0.111,0.070
0.008,0.126
-0.200,-0.197
-0.418,0.995
-0.049,0.037
-0.062,1.178
0.237,-0.145
0.709,0.116
-0.801,0.305
-0.010,0.140
-0.194,-0.175
0.006,0.085
0.602,-0.056
-0.010,1.297
0.116,0.060
-0.159,-0.063
0.416,-0.133
-0.165,0.023
-0.249,-0.147
-0.099,0.054
-0.146,-0.128
0.003,0.079
0.199,-0.117
0.032,0.108
-0.115,0.062
-0.099,0.060
-0.250,-0.182
-0.041,0.102
-0.021,-0.056
-0.075,0.051
0.189,-0.132
-0.047,-0.057
0.101,-0.159
-0.026,0.105
-0.270,-0.108
0.003,0.044
-0.068,0.043
0.318,-0.081
0.050,0.123
0.593,1.012
0.094,-0.192
0.138,0.057
0.212,-0.158
0.732,0.399
0.491,1.047
0.107,-0.096
-0.015,1.150
-0.337,1.076
-0.052,0.058
-0.176,0.025
-0.021,0.066
-0.024,-0.004
-0.166,-0.138
0.601,0.774
-0.492,-0.145
-0.044,0.014
0.749,0.224
0.055,0.123
0.013,-0.058
-0.688,0.660
0.437,0.952
0.057,0.000
0.063,0.076
-0.536,0.894
-0.052,-0.003
-0.163,-0.084
0.138,-0.008
0.001,0.055
0.024,-0.086
-0.060,-0.051
-0.063,0.058
0.743,0.547
0.092,0.095
-0.243,-0.071
-0.250,-0.053
0.335,1.003
-0.043,-0.081
0.012,0.124
0.169,-0.000
0.113,0.041
0.051,0.121
-0.010,-0.177
0.711,0.223
0.740,0.191
0.518,-0.107
-0.036,0.133
0.413,1.125
0.002,0.139
-0.660,0.708
0.017,0.139
0.708,0.193
-0.307,-0.167
-0.043,0.087
-0.092,-0.122
-0.066,0.044
-0.203,-0.068
-0.131,0.043
-0.104,0.079
0.104,0.035
0.081,0.105
-0.080,0.094
-0.547,-0.088
0.302,-0.172
0.235,-0.028
-0.729,0.302
0.026,0.067
-0.074,0.111
0.070,-0.182
-0.002,0.125
-0.092,0.065
0.243,-0.048
-0.434,-0.162
0.827,0.636
-0.094,0.053
0.171,0.030
0.036,0.056
-0.020,-0.062
0.116,0.064
0.376,-0.111
-0.181,-0.208
-0.013,0.139
-0.027,0.077
0.042,0.131
0.731,0.613
0.199,-0.004
0.107,-0.121
-0.267,1.037
0.056,1.212
-0.694,0.614
-0.140,-0.020
0.757,0.380
0.177,0.023
-0.187,0.017
0.015,0.086
-0.718,0.627
-0.119,1.357
0.425,-0.118
-0.019,0.079
-0.806,0.373
0.023,0.129
-0.007,0.086
-0.730,0.380
0.126,-0.177
-0.658,0.731
-0.085,0.091
-0.154,0.044
0.096,0.062
-0.698,0.619
0.038,0.108
0.130,0.009
0.140,-0.159
-0.257,1.188
-0.076,-0.038
0.120,0.062
0.037,0.082
0.279,-0.070
-0.060,-0.066
0.819,0.617
-0.189,0.004
0.155,-0.093
0.089,-0.116
-0.139,1.265
-0.223,-0.074
-0.274,-0.103
0.051,0.098
0.006,0.142
0.233,-0.158
0.175,-0.175
-0.021,-0.018
0.054,0.123
-0.741,0.540
-0.677,0.024
-0.752,0.955
0.045,0.130
-0.054,0.123
-0.082,0.089
0.225,-0.015
0.074,0.003
0.046,-0.209
0.022,0.054
0.001,0.090
-0.173,0.009
-0.739,0.335
0.095,0.094
-0.173,-0.178
0.528,-0.099
-0.205,-0.077
0.237,-0.172
0.203,-0.113
0.190,-0.031
-0.033,0.129
-0.047,0.072
-0.230,-0.109
-0.182,0.014
0.174,0.017
0.150,0.025
-0.018,-0.030
-0.074,0.047
-0.084,-0.010
-0.010,-0.224
0.057,-0.201
0.410,-0.152
0.119,-0.004
0.053,0.084
-0.004,-0.189
-0.032,0.112
-0.177,-0.165
0.138,-0.072
-0.062,0.060
-0.031,0.135
0.005,-0.170
-0.023,0.136
0.076,0.027
0.381,-0.122
0.132,1.317
-0.193,-0.050
0.009,0.014
0.060,-0.153
-0.171,-0.032
0.046,0.128
0.294,-0.084
0.064,0.117
-0.287,-0.151
-0.195,-0.006
0.165,0.012
0.036,-0.206
0.148,0.050
0.013,0.083
-0.243,-0.075
-0.075,0.106
-0.302,-0.076
0.050,0.088
0.695,0.171
0.001,0.084
0.806,0.896
0.059,0.085
0.074,0.061
0.019,-0.224
0.026,0.035
-0.076,-0.033
0.088,0.076
0.061,0.109
-0.022,0.114
-0.128,-0.089
-0.013,0.029
0.017,0.136
-0.087,0.101
-0.250,-0.122
-0.068,0.006
0.038,0.086
-0.078,0.103
0.268,-0.087
0.205,-0.009
-0.060,-0.150
-0.282,-0.081
0.111,0.081
0.044,0.090
0.140,0.055
-0.009,0.135
0.650,0.705
-0.191,-0.155
-0.130,0.004
-0.008,0.103
0.110,0.049
0.018,-0.017
-0.073,0.059
-0.330,1.259
0.053,0.123
0.589,0.793
0.087,0.098
0.215,-0.016
0.056,0.095
-0.262,-0.064
0.080,0.070
0.017,-0.129
-0.475,-0.114
-0.087,0.051
-0.193,0.001
-0.017,0.130
0.001,0.092
0.114,0.078
-0.291,1.381
0.144,0.008
-0.212,-0.082
0.225,-0.080
0.590,-0.076
0.243,-0.173
-0.273,-0.152
-0.069,0.091
-0.126,0.037
-0.293,-0.084
-0.226,-0.102
-0.024,0.008
0.023,0.139
0.259,-0.043
-0.013,0.138
-0.113,-0.158
-0.161,0.011
0.273,-0.055
-0.032,0.120
0.110,-0.028
0.313,-0.084
0.174,-0.017
-0.073,0.095
0.138,-0.197
0.023,0.134
0.010,0.083
0.839,0.696
0.210,-0.038
0.079,0.028
0.050,0.105
-0.024,-0.063
0.033,0.032
0.081,-0.139
0.540,0.869
-0.241,-0.167
0.171,-0.183
0.013,0.075
0.493,0.880
0.399,1.118
0.168,0.010
-0.417,-0.121
-0.157,0.036
-0.581,-0.047
-0.111,1.230
0.328,-0.089
-0.113,0.071
0.026,-0.003
0.727,0.848
0.205,-0.053
0.060,-0.062
0.166,0.030
0.038,0.127
-0.058,0.082
0.061,-0.057
0.064,0.117
-0.145,0.034
-0.083,-0.060
-0.544,-0.085
0.060,0.058
0.127,-0.040
-0.114,0.079
-0.347,-0.097
0.302,-0.070
-0.257,-0.098
0.100,0.071
0.731,0.260
-0.120,0.054
0.179,-0.058
0.074,0.109
0.177,-0.070
-0.007,0.112
0.755,0.636
-0.171,-0.016
0.022,0.115
0.033,0.086
0.150,0.047
0.054,-0.186
0.729,0.350
-0.034,0.133
-0.602,-0.010
0.119,1.201
-0.737,0.509
-0.340,-0.105
-0.851,0.455
0.093,0.045
-0.729,0.289
0.115,1.173
0.638,0.933
-0.275,-0.127
0.042,0.131
-0.068,0.082
-0.743,0.498
0.044,0.111
0.007,0.093
-0.057,0.050
0.056,0.119
0.067,0.061
0.270,-0.048
-0.101,-0.096
-0.125,0.051
0.280,-0.068
0.003,0.140
0.304,-0.107
0.399,1.221
0.304,0.995
0.084,0.088
0.234,-0.106
0.122,-0.072
0.004,0.103
-0.021,-0.173
-0.673,0.954
-0.036,0.090
0.623,0.021
-0.164,-0.011
-0.511,0.884
0.139,-0.202
0.150,1.027
0.127,0.058
0.028,0.136
-0.071,0.092
0.519,1.041
-0.201,0.004
-0.008,0.065
0.123,-0.135
0.055,0.006
-0.064,0.091
-0.824,0.443
0.602,0.877
0.619,0.762
-0.023,-0.010
-0.026,0.137
0.028,0.095
0.775,0.390
0.215,-0.012
-0.012,0.071
0.691,0.084
-0.199,-0.047
-0.100,0.028
-0.094,1.258
0.180,0.022
0.072,-0.180
0.001,0.103
0.049,0.114
0.614,0.927
0.107,0.051
0.178,0.022
-0.556,-0.105
0.077,-0.026
0.126,-0.109
0.091,-0.080
-0.740,0.489
0.674,0.722
0.105,-0.043
0.758,0.705
0.734,0.339
0.746,0.252
0.044,0.089
-0.422,-0.131
-0.194,0.010
-0.177,-0.006
0.086,-0.009
0.041,0.131
0.196,-0.081
-0.169,0.027
-0.678,0.833
0.570,1.161
0.063,0.035
-0.068,-0.064
0.059,-0.031
-0.832,0.538
0.008,0.119
-0.028,-0.025
0.563,1.172
-0.255,-0.049
0.163,0.021
-0.239,1.016
-0.257,1.084
0.080,1.029
-0.133,1.017
-0.164,1.053
0.210,1.047
-0.252,1.029
0.588,1.085
-0.088,1.131
-0.374,0.948
0.141,1.122
-0.027,0.973
-0.326,1.388
-0.006,0.972
-0.593,0.898
-0.271,0.977
0.137,1.333
-0.295,1.059
-0.183,0.977
0.227,0.976
-0.227,1.000
0.057,0.985
0.184,1.023
-0.121,1.015
-0.174,0.982
-0.048,0.973
0.359,0.979
0.073,1.224
-0.057,1.016
0.085,0.975
-0.403,1.321
-0.308,1.061
-0.013,0.999
0.285,1.054
0.119,1.074
0.044,1.045
0.142,0.987
0.070,1.133
0.057,1.084
-0.073,0.978
0.331,0.955
-0.295,1.173
-0.496,0.992
0.162,0.993
-0.003,1.012
0.164,0.983
0.422,0.935
0.057,1.048
0.160,0.982
-0.125,0.977
-0.022,0.974
-0.136,0.987
0.107,1.045
-0.088,0.988
0.181,1.009
-0.068,1.087
0.016,0.980
0.115,1.058
0.106,0.995
0.092,1.216
-0.199,1.072
-0.473,1.060
0.188,0.980
-0.502,1.082
0.164,1.102
0.015,1.027
0.417,1.118
-0.183,0.981
-0.135,1.150
0.260,1.046
0.033,1.011
0.071,0.986
-0.164,1.049
0.134,1.021
-0.041,0.974
-0.223,1.005
-0.064,0.980
-0.116,1.114
0.219,0.980
-0.067,1.109
0.086,1.079
-0.029,0.986
-0.157,1.016
0.138,1.110
-0.115,1.001
0.302,1.001
0.306,1.045
0.099,1.048
-0.030,0.972
0.039,1.073
0.257,1.142
0.250,0.992
-0.036,0.980
-0.296,0.969
0.240,1.062
-0.168,0.996
-0.164,0.997
-0.529,0.930
-0.170,0.981
0.191,0.977
0.163,0.978
-0.144,0.977
-0.332,1.037
0.245,1.029
0.386,1.022
0.298,0.964
-0.216,1.169
-0.305,1.072
-0.132,0.985
0.433,0.995
0.034,1.050
