x	y
0.076	0.403
-0.119	0.397
0.315	1.315
0.048	0.354
-0.290	0.404
-0.078	0.365
-0.296	0.358
-0.166	0.374
-0.303	0.261
-0.489	1.306
-0.108	0.403
-0.600	1.607
0.062	0.359
0.186	0.158
0.106	0.391
0.047	0.187
-0.245	0.368
0.099	0.075
0.062	0.216
0.616	1.062
0.093	0.123
0.578	0.349
-0.235	0.331
0.584	0.659
0.243	0.343
0.062	0.294
-0.065	0.392
-0.476	0.500
-0.268	0.400
0.427	0.380
-0.228	0.250
0.002	0.402
-0.447	1.264
0.433	1.240
-0.364	0.402
-0.501	0.448
-0.169	0.385
0.489	1.203
-0.079	0.405
-0.192	0.270
-0.552	0.596
0.476	0.495
0.152	0.385
-0.758	0.610
-0.023	1.364
0.191	0.350
-0.067	0.375
0.055	0.295
0.215	0.314
0.539	1.479
0.041	0.074
-0.587	0.993
-0.221	0.387
-0.224	0.157
0.591	0.330
0.242	0.387
0.117	0.402
-0.185	1.726
-0.048	0.225
0.927	1.007
-0.250	0.400
0.343	0.388
0.627	0.686
0.599	0.646
0.631	0.439
-0.108	0.057
0.579	0.606
-0.615	0.852
0.050	0.207
0.023	0.259
0.194	1.347
0.455	1.212
0.364	0.387
0.326	0.306
-0.564	0.621
-0.527	0.558
0.200	0.399
0.102	0.378
-0.568	1.604
0.714	0.536
0.206	0.397
-0.218	0.249
0.282	0.350
-0.606	0.639
0.637	0.819
0.721	0.946
0.431	0.405
-0.214	0.087
0.448	0.187
0.394	0.392
0.082	0.279
-0.149	0.311
-0.645	0.408
-0.411	0.452
-0.222	0.365
-0.009	0.236
0.798	0.557
-0.721	0.765
-0.482	1.488
0.154	0.397
-0.085	0.363
0.031	0.258
0.095	0.161
-0.550	1.038
-0.367	0.387
0.298	0.199
0.190	0.298
-0.187	0.399
0.049	0.408
-0.028	0.162
0.147	0.365
-0.138	0.140
0.546	1.045
-0.621	0.598
0.322	0.112
-0.434	1.538
-0.639	0.858
-0.101	0.296
0.210	0.398
0.147	0.292
-0.479	0.503
0.589	1.136
0.676	0.886
-0.072	0.405
0.459	0.464
-0.206	1.633
-0.040	0.409
0.658	1.030
-0.009	0.405
0.477	0.386
0.011	0.367
-0.006	1.622
-0.678	0.952
-0.134	1.339
0.551	0.502
-0.138	0.401
-0.315	0.411
0.367	0.127
-0.391	0.425
-0.098	0.391
0.012	0.410
-0.135	0.376
-0.466	0.446
0.327	0.256
-0.676	0.596
0.194	0.294
-0.397	0.421
-0.592	0.645
0.137	0.297
-0.125	0.311
-0.253	1.303
-0.773	0.885
0.213	1.349
-0.458	0.482
-0.186	0.395
0.523	0.269
-0.517	0.495
-0.551	1.166
-0.169	0.235
-0.561	0.347
0.637	1.591
-0.474	1.499
-0.028	0.307
0.087	0.348
-0.088	0.398
-0.233	1.496
0.205	1.544
0.264	0.403
-0.097	0.301
0.131	0.338
0.284	0.406
0.598	1.482
-0.472	0.400
0.149	0.220
-0.156	0.350
-0.552	1.139
0.342	0.194
0.042	0.376
-0.518	1.091
0.179	1.357
-0.759	1.039
0.111	0.387
-0.602	0.558
0.094	0.390
0.548	0.401
0.235	0.158
-0.267	0.316
-0.416	0.187
-0.244	0.386
0.225	0.344
0.092	1.360
-0.609	0.764
0.208	0.335
-0.597	1.018
0.041	0.298
0.694	0.863
0.187	0.392
-0.019	1.714
0.391	0.276
0.765	0.535
-0.639	0.668
0.349	0.346
0.580	0.652
-0.503	0.346
0.160	0.398
-0.664	0.538
0.487	0.294
-0.560	0.595
0.699	0.631
-0.180	0.332
0.031	0.394
0.124	0.335
0.725	1.548
-0.169	0.380
-0.511	0.433
0.350	0.294
-0.107	0.313
0.288	0.393
0.449	0.476
-0.116	0.385
-0.094	0.117
0.114	0.355
0.071	0.404
0.098	0.396
-0.246	0.401
0.631	0.425
0.570	0.573
-0.567	0.460
-0.119	0.397
-0.454	0.481
0.228	0.400
-0.484	0.203
0.376	0.432
0.099	0.340
0.166	0.126
-0.051	0.195
-0.603	0.670
-0.702	0.997
-0.550	0.591
0.315	1.273
-0.113	0.263
-0.432	1.829
0.285	0.351
-0.589	0.949
0.051	0.100
-0.539	0.454
0.217	1.683
-0.659	0.317
0.048	0.273
0.205	0.297
-0.249	0.377
-0.414	0.453
-0.312	1.361
-0.307	1.628
0.595	0.967
-0.166	0.254
0.209	0.372
-0.637	0.968
0.024	0.291
0.201	0.217
0.863	1.291
-0.132	0.389
-0.352	0.394
0.143	0.397
0.333	0.415
-0.358	1.662
-0.432	0.444
0.290	0.405
0.065	0.286
0.567	0.376
-0.061	0.397
-0.523	1.105
0.622	0.879
0.532	1.172
0.732	0.734
-0.047	0.407
-0.058	0.242
0.528	0.490
-0.116	0.401
0.604	0.746
0.565	1.441
-0.359	0.408
-0.209	0.399
0.700	0.781
-0.116	0.265
-0.366	0.400
0.252	0.390
0.054	1.411
-0.590	0.682
-0.490	0.411
-0.604	0.893
-0.214	0.399
-0.307	1.322
-0.607	1.635
0.393	0.309
-0.064	0.336
0.378	1.768
-0.220	0.393
-0.172	0.288
0.598	1.018
0.075	0.355
-0.293	0.082
0.114	0.099
0.137	0.266
0.260	0.131
0.154	0.275
-0.132	0.387
-0.596	0.598
-0.612	0.586
-0.144	0.341
-0.485	0.399
0.078	0.365
-0.144	0.400
0.484	0.508
-0.765	1.034
-0.449	0.421
-0.135	0.265
0.503	0.527
-0.115	0.403
0.300	0.354
0.136	0.392
-0.255	0.399
0.602	0.974
0.176	0.334
-0.617	0.751
-0.744	0.939
0.749	1.177
-0.800	1.416
0.622	0.881
0.045	0.405
-0.367	1.430
0.860	0.630
0.112	0.351
-0.098	0.393
-0.079	0.393
0.643	0.758
-0.137	0.232
-0.466	0.484
0.605	0.741
0.001	0.396
0.699	0.752
-0.040	0.120
0.135	0.394
0.598	0.718
-0.053	0.383
0.578	0.984
-0.412	0.452
0.274	0.211
-0.004	0.401
0.779	0.926
-0.075	0.403
-0.174	0.265
-0.644	0.510
-0.490	1.489
0.211	0.376
-0.158	0.320
-0.008	0.409
-0.634	0.462
0.022	0.259
0.243	0.373
0.647	0.741
-0.099	0.347
-0.330	1.605
-0.684	0.425
0.367	0.428
0.720	1.501
-0.555	0.581
0.598	0.307
0.662	0.322
0.638	0.936
-0.234	0.347
-0.175	1.623
-0.799	0.772
0.009	0.360
-0.232	0.115
-0.771	0.618
0.042	0.401
-0.095	0.243
0.384	0.359
0.633	0.414
0.552	0.332
-0.339	0.361
0.610	0.908
0.619	0.882
-0.277	0.404
0.815	0.650
0.052	0.404
0.419	0.431
0.051	0.054
-0.673	0.621
-0.670	0.913
0.043	0.405
-0.186	1.685
0.438	0.458
0.662	1.116
-0.448	0.216
-0.248	0.368
0.355	0.419
0.120	0.379
-0.200	1.422
0.091	0.323
0.585	0.651
0.201	0.092
0.092	0.363
0.017	0.402
-0.873	0.734
0.236	0.304
0.020	0.387
0.419	0.455
-0.915	0.925
0.697	1.057
0.607	0.717
0.074	0.405
-0.839	0.796
-0.095	0.365
-0.134	1.458
0.021	0.402
-0.317	0.296
0.703	0.832
0.172	1.644
-0.168	0.347
-0.566	0.624
-0.530	0.458
0.715	0.917
0.505	0.529
-0.601	0.526
0.602	0.569
0.762	0.755
0.662	0.354
0.318	1.578
0.610	0.700
0.563	1.358
-0.535	1.403
0.442	1.452
-0.233	1.414
0.332	0.418
0.878	1.059
-0.373	1.232
-0.773	1.076
-0.931	0.871
0.253	0.174
-0.486	0.494
-0.527	1.171
-0.230	0.140
-0.824	0.805
0.066	0.032
0.558	1.022
-0.315	0.398
-0.249	0.164
0.211	0.312
-0.023	0.406
-0.320	0.232
-0.176	0.160
0.666	0.965
-0.531	1.699
-0.040	1.915
-0.049	1.585
-0.396	0.439
0.655	0.742
0.756	0.679
-0.572	1.071
0.684	1.202
-0.107	0.265
0.641	0.832
-0.417	0.435
-0.206	0.355
0.018	0.409
-0.107	0.380
0.573	1.159
0.080	0.338
0.155	0.394
0.127	0.361
0.543	0.544
-0.396	0.272
0.163	0.368
-0.036	0.383
0.551	0.543
0.220	0.068
0.078	0.358
-0.182	0.397
-0.170	0.399
0.034	0.357
-0.277	0.324
0.161	0.390
0.133	1.505
-0.074	0.275
0.147	0.392
0.166	1.323
0.512	0.475
0.167	1.518
-0.522	0.550
-0.070	0.385
0.194	0.137
-0.212	0.273
-0.043	0.158
0.676	0.452
0.196	1.837
0.568	0.591
0.136	0.160
-0.131	0.372
0.482	0.497
0.044	0.285
0.661	0.317
0.693	0.441
0.001	0.390
-0.577	0.626
0.220	1.385
0.548	0.523
0.544	0.512
0.088	0.378
-0.560	0.589
-0.238	0.399
0.358	1.415
-0.443	0.464
-0.456	0.429
-0.194	1.543
0.083	0.389
-0.342	0.124
-0.336	0.300
0.135	0.202
0.391	0.434
0.604	0.927
0.431	1.218
-0.296	0.282
0.046	0.362
0.231	1.318
-0.508	1.222
0.018	0.307
0.199	0.215
0.633	0.850
0.393	1.613
-0.606	0.772
0.614	0.532
0.266	0.159
0.468	0.290
-0.279	0.401
-0.610	1.002
-0.609	0.865
-0.001	1.785
-0.355	0.420
-0.158	0.260
0.702	1.022
-0.556	0.362
0.273	1.785
-0.336	0.164
-0.029	0.375
-0.450	0.281
-0.582	0.569
-0.447	0.317
-0.295	0.334
0.386	0.405
-0.888	1.205
0.324	0.408
0.111	0.334
-0.650	0.790
0.107	0.355
0.098	0.397
0.205	0.256
0.190	0.394
-0.404	0.382
-0.036	0.369
0.093	1.931
0.246	0.400
0.108	1.330
0.372	0.324
0.436	1.564
0.383	0.351
0.020	1.868
-0.641	0.768
0.476	1.192
0.621	0.267
-0.050	0.392
0.196	0.237
-0.739	1.117
-0.539	1.328
0.028	0.331
0.132	0.171
-0.450	0.466
0.308	1.443
0.035	0.367
0.117	0.327
-0.077	0.349
0.606	0.910
0.801	1.336
0.210	0.258
-0.230	0.131
-0.089	0.399
0.021	0.408
-0.674	0.540
-0.264	0.371
-0.293	0.405
0.120	0.349
0.191	0.330
0.668	0.843
-0.022	0.363
0.587	0.361
-0.606	0.850
0.027	0.383
-0.062	0.400
0.029	0.257
0.054	0.344
-0.512	0.534
0.525	0.509
-0.368	1.619
-0.002	0.316
0.111	0.184
0.183	0.239
-0.090	0.306
0.022	0.387
-0.014	0.323
0.292	0.357
-0.878	0.824
-0.381	0.290
0.185	0.301
0.057	0.407
-0.262	0.373
-0.300	0.403
0.067	0.271
-0.299	0.222
0.526	0.451
0.610	0.655
-0.745	0.615
0.431	0.464
0.059	1.642
0.565	1.113
-0.020	0.266
-0.267	0.399
-0.633	0.703
-0.310	0.346
0.599	0.914
0.166	0.384
-0.517	1.664
0.122	0.398
0.078	0.180
0.619	0.668
-0.341	0.114
0.217	0.344
0.227	0.353
0.068	0.231
-0.029	0.389
-0.081	0.118
-0.310	0.220
0.193	0.296
0.336	0.415
-0.387	0.206
0.101	0.249
0.601	1.037
0.628	1.171
0.120	0.080
-0.051	0.393
-0.050	0.167
-0.027	1.620
0.595	0.935
-0.921	0.938
-0.057	0.408
0.698	0.608
0.433	0.466
-0.251	0.297
-0.002	0.278
-0.176	0.390
-0.052	0.318
0.425	0.459
-0.092	0.203
0.277	0.404
0.265	0.164
0.400	0.312
-0.045	1.333
0.190	0.309
0.012	0.301
0.325	0.406
0.011	0.315
0.146	0.230
-0.183	0.391
0.070	0.199
0.265	0.403
-0.326	0.416
-0.582	1.547
0.574	0.633
-0.453	1.305
0.088	0.277
-0.553	0.506
-0.001	0.368
0.813	0.755
0.134	0.233
-0.453	0.194
0.078	1.341
0.061	0.397
0.000	0.403
0.161	0.389
-0.519	1.308
0.573	1.137
0.122	0.293
0.061	0.405
0.437	1.521
0.211	0.254
0.137	0.389
0.381	0.395
0.569	0.626
-0.863	0.779
-0.296	0.291
-0.029	0.311
0.143	0.364
0.277	1.596
0.715	1.209
0.174	1.742
-0.636	0.547
-0.111	0.403
-0.052	0.393
0.568	0.627
-0.399	0.372
0.034	0.382
0.108	0.328
-0.615	0.679
-0.115	0.326
-0.132	0.148
-0.509	1.238
0.549	1.523
0.089	0.379
-0.155	0.377
-0.265	0.392
0.149	0.228
-0.199	0.397
-0.247	0.126
-0.222	0.387
-0.033	0.396
-0.164	0.382
-0.445	1.199
0.098	0.376
0.422	1.267
-0.272	0.392
0.636	0.699
0.018	0.353
-0.106	1.337
-0.057	0.358
0.012	0.388
0.081	0.406
0.421	1.277
0.033	0.405
0.910	0.937
0.118	1.375
0.036	0.404
-0.712	0.383
-0.234	1.320
-0.153	0.089
-0.725	0.610
-0.212	0.150
-0.260	0.330
-0.469	1.633
-0.661	0.549
-0.599	0.541
-0.132	0.390
-0.362	0.337
-0.573	0.619
-0.416	0.313
0.531	1.349
-0.645	0.913
0.106	1.833
0.245	1.500
0.027	0.148
0.164	0.313
-0.287	0.379
0.027	0.194
-0.760	1.033
0.114	0.403
0.857	1.200
-0.243	0.125
-0.539	0.361
-0.080	0.403
0.694	0.444
-0.085	0.305
0.286	0.369
-0.069	0.270
-0.189	0.399
0.048	0.361
-0.100	0.310
-0.846	0.672
-0.037	0.194
-0.174	0.384
-0.276	0.398
-0.470	0.426
0.356	0.226
-0.023	1.814
0.030	0.407
-0.007	0.328
0.620	0.915
0.685	0.925
-0.295	0.369
0.395	0.440
-0.020	0.404
0.092	0.362
0.488	0.191
0.165	0.400
0.226	1.571
0.095	0.049
-0.047	0.339
0.357	0.421
-0.075	0.365
0.559	0.585
0.065	0.266
-0.162	0.281
-0.022	0.244
0.685	1.170
-0.085	0.204
-0.658	0.701
-0.232	0.362
0.146	0.396
0.027	0.357
0.086	0.356
0.140	0.380
0.003	0.397
-0.037	1.727
0.167	0.260
-0.564	1.010
-0.131	0.392
-0.138	0.105
0.044	0.408
-0.153	0.213
-0.376	0.384
-0.372	0.344
0.104	0.404
-0.557	0.593
0.031	0.372
0.168	0.262
0.124	0.071
0.392	0.308
0.496	0.426
0.633	0.905
0.287	0.404
-0.611	0.903
0.057	0.341
-0.262	1.313
0.155	0.310
-0.830	0.581
-0.611	0.856
-0.133	0.211
-0.276	1.295
-0.802	1.376
0.221	0.142
0.258	0.383
-0.388	0.197
0.428	0.461
-0.938	1.080
0.616	1.263
0.044	0.408
-0.435	1.415
0.100	1.380
-0.035	0.216
-0.561	1.020
0.629	0.816
-0.198	0.313
0.197	0.338
-0.620	1.391
0.189	0.336
0.443	0.349
0.629	0.671
0.007	0.394
0.459	1.441
0.413	0.333
-0.144	0.301
-0.057	0.239
0.354	0.425
-0.090	0.404
-0.043	0.274
-0.484	1.479
0.323	1.254
0.139	0.363
-0.172	0.234
0.098	0.405
-0.182	1.449
-0.259	0.391
0.345	1.260
0.064	0.330
0.421	0.190
-0.376	0.324
-0.274	0.159
0.152	0.248
0.403	0.433
0.013	0.406
-0.608	0.520
-0.481	1.161
-0.099	0.399
-0.034	0.374
-0.506	0.383
0.828	0.721
-0.920	1.128
0.005	0.216
0.359	0.408
-0.305	0.387
0.055	0.173
0.027	0.400
0.598	0.306
-0.319	0.305
-0.035	0.401
0.063	0.401
-0.228	0.108
-0.338	0.414
0.298	1.712
-0.151	0.355
-0.345	0.403
-0.590	0.634
-0.374	1.295
0.031	0.169
0.136	0.371
0.701	0.817
-0.599	0.908
-0.166	0.350
0.113	1.347
0.151	0.382
0.500	0.487
0.466	0.291
0.176	0.387
-0.696	0.865
-0.662	0.514
-0.092	1.499
0.184	0.291
0.316	0.234
-0.869	0.741
-0.846	1.334
-0.151	0.388
0.590	0.952
0.048	0.408
-0.127	0.399
0.043	0.306
0.398	0.371
0.228	0.353
0.018	0.402
0.577	0.645
0.189	0.187
-0.605	0.885
-0.392	0.219
-0.010	0.172
-0.587	0.553
0.679	0.495
-0.014	0.388
0.428	1.524
0.309	1.564
-0.234	1.764
-0.242	0.258
0.400	0.211
-0.426	0.411
0.656	0.666
0.297	0.346
-0.214	0.064
-0.379	0.164
0.028	0.295
-0.254	0.372
-0.364	0.346
-0.429	1.404
-0.605	0.884
0.099	1.533
-0.873	0.837
-0.667	1.138
-0.050	0.408
-0.247	1.746
-0.039	0.312
-0.893	0.726
0.016	0.292
0.071	0.318
0.474	0.480
0.602	0.977
0.332	1.250
-0.183	0.237
-0.305	1.526
-0.003	0.245
0.159	0.400
0.209	0.214
0.623	0.702
-0.282	0.386
-0.492	0.501
0.298	0.409
-0.025	0.402
-0.154	0.208
-0.114	0.383
-0.172	0.088
0.107	0.126
0.723	0.804
0.501	0.518
0.280	0.273
0.152	0.238
0.028	0.386
-0.664	1.452
-0.077	1.746
0.129	1.652
-0.169	0.399
-0.545	0.485
-0.135	0.343
-0.034	0.076
-0.605	0.875
0.475	0.460
-0.084	0.401
-0.243	0.400
-0.868	0.856
0.621	0.797
-0.004	0.410
0.556	1.175
-0.055	0.252
0.623	1.027
-0.034	0.047
0.073	0.396
0.244	0.093
-0.066	0.379
0.132	0.059
0.739	0.832
0.156	0.072
-0.080	0.406
-0.853	0.784
-0.231	0.224
-0.039	0.241
-0.172	0.245
0.554	1.613
0.041	0.403
0.615	0.814
0.823	1.202
0.308	0.370
0.010	0.195
0.219	0.374
-0.092	0.381
-0.449	0.476
0.071	1.410
-0.436	1.327
0.009	0.405
-0.121	0.389
0.855	1.369
-0.731	1.508
0.163	0.383
0.552	0.569
0.409	0.424
0.416	0.429
0.610	0.946
0.480	0.464
0.618	0.954
0.497	0.432
-0.418	1.195
-0.293	0.395
0.635	0.367
-0.230	0.276
-0.372	0.379
-0.205	0.399
-0.040	0.357
-0.301	0.409
0.045	0.326
-0.693	0.537
0.072	0.338
0.015	0.283
-0.567	0.613
-0.058	0.405
0.253	0.395
0.577	0.644
-0.255	1.628
-0.808	0.829
-0.454	0.339
0.519	0.304
0.873	0.962
0.098	0.161
-0.697	0.793
0.003	1.755
0.189	0.241
-0.590	0.688
-0.166	0.179
0.560	0.504
-0.159	0.366
-0.094	0.402
-0.223	0.301
0.144	0.268
-0.020	1.835
-0.139	0.138
0.111	0.325
-0.609	0.771
-0.602	0.607
-0.154	0.383
-0.055	0.229
-0.185	0.097
0.304	0.364
-0.751	0.655
0.303	0.393
-0.101	0.386
0.431	0.394
0.201	1.574
-0.122	0.399
-0.330	0.229
-0.148	0.317
0.184	1.310
-0.547	0.232
0.137	0.364
-0.591	0.525
0.713	0.905
0.555	0.458
-0.097	0.311
-0.512	0.536
-0.841	0.623
0.592	0.941
-0.003	0.393
0.623	0.742
-0.590	0.526
-0.255	0.381
0.220	0.314
-0.652	1.394
0.530	0.370
-0.368	0.424
-0.058	0.255
-0.027	0.126
0.667	0.903
0.293	0.297
-0.115	0.388
0.123	0.386
-0.599	0.665
-0.348	0.369
0.095	0.393
-0.174	0.204
-0.520	0.541
0.026	0.408
-0.651	1.242
0.100	0.202
-0.014	0.407
-0.548	0.585
0.038	0.394
0.214	0.341
0.525	0.497
-0.250	1.861
0.049	0.347
-0.762	0.597
0.350	1.634
-0.378	0.264
0.604	0.508
0.211	0.159
0.494	0.513
0.289	1.431
-0.610	0.761
-0.003	0.313
0.636	0.484
-0.296	0.237
-0.165	0.101
0.841	0.673
-0.248	0.372
-0.836	0.802
0.172	0.396
-0.278	0.124
0.612	0.887
0.156	0.399
0.218	0.309
-0.228	0.183
0.450	1.427
0.517	0.503
0.093	0.386
-0.176	0.373
0.637	0.478
-0.017	0.291
-0.106	0.401
0.087	1.447
0.699	0.734
0.062	0.178
-0.807	0.573
0.153	0.286
0.107	0.185
-0.162	0.196
-0.136	0.250
-0.266	0.161
0.215	0.383
-0.757	1.292
-0.696	0.646
0.905	0.792
0.150	0.304
-0.002	1.734
0.677	0.838
-0.289	0.388
-0.328	0.358
-0.029	0.173
0.120	0.271
-0.279	0.337
0.078	0.315
0.611	0.553
-0.552	0.596
0.722	0.947
-0.609	0.420
0.537	0.229
0.820	0.573
0.209	0.375
-0.936	0.952
-0.369	0.291
-0.031	0.409
0.905	0.812
-0.007	0.394
0.530	1.072
0.378	0.433
-0.627	0.698
-0.099	0.215
-0.143	0.368
0.268	0.294
-0.012	0.395
-0.437	0.352
-0.072	0.096
0.488	0.509
-0.452	1.173
0.566	0.390
-0.350	0.293
-0.869	1.132
0.664	0.541
-0.540	0.320
-0.189	0.398
0.046	0.309
-0.708	0.795
-0.775	1.322
-0.424	0.210
-0.089	0.405
-0.266	0.388
-0.492	0.369
0.134	0.344
-0.780	0.714
-0.104	0.312
0.024	0.398
-0.588	1.324
-0.469	1.239
0.463	0.467
-0.438	0.393
0.646	0.587
-0.077	0.401
-0.777	0.998
-0.620	0.295
-0.017	0.177
0.088	0.234
0.318	0.108
0.238	0.395
0.367	1.354
-0.285	0.375
0.076	1.689
0.638	0.572
-0.229	0.357
-0.405	0.439
0.434	0.459
0.330	0.313
-0.048	0.297
-0.106	0.355
-0.546	0.556
0.499	0.215
0.680	0.715
-0.120	0.268
-0.173	0.180
0.080	0.191
0.096	0.317
0.081	0.257
-0.543	0.286
0.346	0.216
-0.627	1.273
0.026	1.885
-0.113	0.397
0.142	0.400
0.452	0.418
-0.305	0.331
-0.736	1.092
-0.398	0.435
-0.269	0.364
0.597	0.934
0.420	0.399
-0.162	1.691
0.166	0.385
0.526	0.437
0.649	0.673
-0.167	0.371
-0.674	0.699
-0.242	0.288
0.477	0.471
-0.359	0.407
0.625	0.833
0.604	0.491
0.587	0.986
-0.049	0.318
-0.104	0.404
-0.124	0.239
-0.351	1.381
-0.527	1.078
-0.607	0.615
-0.075	0.384
0.020	0.240
0.384	0.351
-0.225	1.366
0.302	0.370
-0.274	0.393
0.670	1.166
-0.446	0.320
-0.138	0.250
-0.438	0.231
-0.523	0.544
-0.317	1.506
0.203	0.347
0.560	0.310
0.553	1.165
0.120	0.397
0.071	0.289
0.102	0.313
0.382	0.220
-0.207	0.369
-0.611	0.909
0.488	0.455
-0.511	0.417
-0.314	0.249
-0.921	0.794
0.127	0.354
-0.022	0.339
-0.375	0.325
0.400	0.426
-0.477	1.354
0.557	1.419
-0.199	0.397
0.551	0.291
0.260	0.403
0.172	1.673
-0.109	0.397
-0.564	1.182
-0.107	0.404
-0.606	0.871
-0.634	0.782
-0.020	0.274
0.127	0.397
0.020	0.353
-0.199	0.154
0.485	0.507
-0.291	0.404
0.274	0.363
-0.597	0.555
0.232	1.506
-0.138	0.353
-0.645	0.672
0.849	0.887
0.558	0.219
-0.524	0.263
-0.190	0.136
-0.061	0.316
-0.224	0.263
-0.366	1.325
-0.312	0.347
-0.062	0.245
-0.253	0.136
-0.606	0.775
-0.223	0.123
-0.054	0.408
0.217	0.392
-0.611	0.880
0.293	0.404
-0.018	1.594
-0.342	0.388
0.210	1.524
0.304	0.401
0.327	1.611
0.234	0.225
-0.013	0.131
0.293	0.312
-0.286	0.392
-0.274	0.404
0.181	1.915
0.237	0.117
0.322	1.700
-0.074	0.377
-0.078	0.036
-0.354	0.307
0.326	0.304
0.052	0.394
0.067	0.254
-0.101	0.091
-0.186	1.492
-0.083	0.301
0.053	0.324
0.204	1.432
-0.062	0.369
0.457	0.218
0.021	1.627
-0.745	0.823
0.295	0.358
0.482	1.539
-0.262	0.249
0.182	0.246
-0.617	0.949
-0.208	0.399
-0.400	0.437
0.876	0.930
-0.176	0.346
-0.112	0.400
0.321	0.299
-0.114	0.116
-0.183	0.379
-0.632	0.778
-0.045	1.401
0.037	0.342
0.498	1.343
0.135	0.229
0.132	0.400
-0.161	0.172
0.216	0.392
-0.006	0.361
-0.261	0.224
0.002	0.176
0.055	1.680
0.420	1.365
-0.665	0.907
0.243	0.362
0.142	0.399
0.326	0.124
-0.042	0.403
0.109	0.403
-0.402	1.298
0.625	0.726
0.910	0.885
-0.336	0.395
0.046	0.396
-0.644	0.617
-0.014	0.363
0.516	1.135
0.040	0.316
-0.156	0.249
-0.348	0.416
0.312	0.145
0.603	0.616
-0.241	1.307
0.398	1.448
-0.102	0.387
0.650	1.086
0.124	0.393
0.082	0.350
0.000	0.400
0.264	0.187
-0.645	0.668
-0.022	0.224
0.377	0.277
0.853	0.785
-0.583	0.580
-0.101	0.350
0.335	0.408
0.357	1.253
0.425	0.143
-0.267	1.486
0.552	0.422
-0.461	0.353
0.584	1.208
-0.691	0.764
-0.060	0.302
-0.020	0.290
0.330	0.292
0.400	0.443
0.662	0.580
-0.541	0.359
0.308	0.397
-0.068	0.216
-0.108	0.284
0.765	1.121
0.662	0.800
-0.597	0.915
-0.355	0.229
-0.268	0.331
0.068	0.125
0.287	0.317
-0.219	1.445
0.592	0.932
0.129	1.470
-0.705	0.924
-0.063	0.318
-0.026	0.129
-0.093	0.338
-0.814	1.010
-0.886	1.244
-0.672	0.956
0.602	0.373
0.066	0.345
-0.266	0.151
0.081	0.404
-0.049	0.408
0.590	1.551
0.317	1.505
0.018	0.401
0.560	0.410
0.576	1.199
-0.049	0.372
-0.087	0.342
0.478	1.192
-0.267	0.384
-0.561	1.123
-0.174	0.374
0.617	0.520
-0.580	1.050
0.842	0.727
-0.425	0.459
-0.049	0.039
-0.806	1.233
-0.691	0.966
0.807	0.518
-0.150	0.391
0.096	0.403
-0.227	0.359
0.488	0.510
0.074	0.373
