0.051,0.028
0.056,0.047
0.066,0.085
0.075,0.114
0.089,0.149
0.106,0.175
0.115,0.181
0.131,0.180
0.142,0.164
0.150,0.136
0.153,0.113
0.159,0.068
0.164,0.037
0.168,-0.002
