0.067,-0.001
0.078,0.019
0.092,0.042
0.101,0.051
0.116,0.077
0.128,0.098
0.138,0.119
0.148,0.141
0.161,0.159
0.172,0.175
0.188,0.203
0.196,0.211
0.214,0.239
0.222,0.245
0.239,0.254
0.248,0.254
0.268,0.238
0.279,0.219
0.296,0.171
0.303,0.143
0.311,0.096
0.316,0.069
0.323,0.009
