l   t4  t5  t58 t7  t15 tl
365	3.00e12	2.16e13	6.42e13	2.07e14	3.00e14	3.00e14
370	3.21e12	2.25e13	6.58e13	2.08e14	3.00e14	3.00e14
375	3.41e12	2.33e13	6.73e13	2.10e14	3.00e14	3.00e14
380	3.62e12	2.41e13	6.87e13	2.11e14	3.00e14	3.00e14
385	3.84e12	2.49e13	7.01e13	2.12e14	3.00e14	3.00e14
390	4.06e12	2.57e13	7.14e13	2.13e14	3.00e14	2.91e14
395	4.28e12	2.65e13	7.26e13	2.14e14	3.00e14	2.73e14
400	4.50e12	2.73e13	7.38e13	2.15e14	3.00e14	2.57e14
405	4.73e12	2.80e13	7.49e13	2.15e14	3.00e14	2.41e14
410	4.96e12	2.87e13	7.59e13	2.15e14	3.00e14	2.27e14
415	5.19e12	2.94e13	7.68e13	2.15e14	3.00e14	2.13e14
420	5.42e12	3.01e13	7.77e13	2.15e14	3.00e14	2.01e14
425	5.65e12	3.08e13	7.86e13	2.15e14	3.00e14	1.90e14
430	5.88e12	3.14e13	7.93e13	2.15e14	3.00e14	1.79e14
435	6.11e12	3.20e13	8.00e13	2.14e14	3.00e14	1.69e14
440	6.34e12	3.26e13	8.07e13	2.13e14	3.00e14	1.59e14
445	6.57e12	3.32e13	8.12e13	2.13e14	3.00e14	1.51e14
450	6.80e12	3.37e13	8.18e13	2.12e14	3.00e14	1.42e14
455	7.02e12	3.42e13	8.22e13	2.11e14	3.00e14	1.35e14
460	7.25e12	3.47e13	8.26e13	2.10e14	3.00e14	1.28e14
465	7.47e12	3.52e13	8.30e13	2.09e14	3.00e14	1.21e14
470	7.69e12	3.57e13	8.33e13	2.08e14	3.00e14	1.15e14
475	7.91e12	3.61e13	8.35e13	2.06e14	3.00e14	1.09e14
480	8.12e12	3.65e13	8.37e13	2.05e14	3.00e14	1.03e14
485	8.33e12	3.68e13	8.39e13	2.04e14	3.00e14	9.79e13
490	8.54e12	3.72e13	8.40e13	2.02e14	3.00e14	9.30e13
495	8.74e12	3.75e13	8.41e13	2.00e14	3.00e14	8.84e13
500	8.94e12	3.78e13	8.41e13	1.99e14	3.00e14	8.41e13
505	9.13e12	3.81e13	8.41e13	1.97e14	3.00e14	8.00e13
510	9.33e12	3.84e13	8.40e13	1.96e14	3.00e14	7.62e13
515	9.51e12	3.86e13	8.39e13	1.94e14	3.00e14	7.25e13
520	9.69e12	3.88e13	8.38e13	1.92e14	3.00e14	6.91e13
525	9.87e12	3.90e13	8.36e13	1.90e14	3.00e14	6.59e13
530	1.00e13	3.92e13	8.34e13	1.88e14	3.00e14	6.28e13
535	1.02e13	3.94e13	8.32e13	1.87e14	3.00e14	6.00e13
540	1.04e13	3.95e13	8.29e13	1.85e14	3.00e14	5.72e13
545	1.05e13	3.96e13	8.26e13	1.83e14	3.00e14	5.46e13
550	1.07e13	3.98e13	8.23e13	1.81e14	3.00e14	5.22e13
555	1.08e13	3.98e13	8.20e13	1.79e14	3.00e14	4.99e13
560	1.10e13	3.99e13	8.16e13	1.77e14	3.00e14	4.77e13
565	1.11e13	4.00e13	8.13e13	1.75e14	3.00e14	4.56e13
570	1.13e13	4.00e13	8.08e13	1.73e14	3.00e14	4.37e13
575	1.14e13	4.00e13	8.04e13	1.71e14	3.00e14	4.18e13
580	1.15e13	4.00e13	8.00e13	1.69e14	3.00e14	4.00e13
585	1.16e13	4.00e13	7.95e13	1.67e14	3.00e14	3.84e13
590	1.17e13	4.00e13	7.90e13	1.65e14	3.00e14	3.68e13
595	1.18e13	4.00e13	7.85e13	1.63e14	3.00e14	3.52e13
600	1.20e13	3.99e13	7.80e13	1.61e14	3.00e14	3.38e13
605	1.21e13	3.99e13	7.75e13	1.59e14	3.00e14	3.24e13
610	1.21e13	3.98e13	7.70e13	1.57e14	3.00e14	3.11e13
615	1.22e13	3.97e13	7.64e13	1.56e14	3.00e14	2.99e13
620	1.23e13	3.96e13	7.59e13	1.54e14	3.00e14	2.87e13
625	1.24e13	3.95e13	7.53e13	1.52e14	3.00e14	2.76e13
630	1.25e13	3.94e13	7.47e13	1.50e14	3.00e14	2.65e13
635	1.25e13	3.93e13	7.41e13	1.48e14	3.00e14	2.55e13
640	1.26e13	3.91e13	7.35e13	1.46e14	3.00e14	2.45e13
645	1.27e13	3.90e13	7.29e13	1.44e14	3.00e14	2.35e13
650	1.27e13	3.89e13	7.23e13	1.42e14	3.00e14	2.26e13
655	1.28e13	3.87e13	7.17e13	1.40e14	3.00e14	2.18e13
660	1.28e13	3.85e13	7.11e13	1.39e14	3.00e14	2.10e13
665	1.29e13	3.84e13	7.05e13	1.37e14	3.00e14	2.02e13
670	1.29e13	3.82e13	6.99e13	1.35e14	3.00e14	1.95e13
675	1.30e13	3.80e13	6.92e13	1.33e14	3.00e14	1.88e13
680	1.30e13	3.78e13	6.86e13	1.31e14	3.00e14	1.81e13
685	1.30e13	3.76e13	6.80e13	1.30e14	3.00e14	1.74e13
690	1.30e13	3.74e13	6.73e13	1.28e14	3.00e14	1.68e13
695	1.31e13	3.72e13	6.67e13	1.26e14	3.00e14	1.62e13
700	1.31e13	3.70e13	6.61e13	1.24e14	3.00e14	1.56e13
705	1.31e13	3.68e13	6.54e13	1.23e14	3.00e14	1.51e13
710	1.31e13	3.65e13	6.48e13	1.21e14	3.00e14	1.46e13
715	1.31e13	3.63e13	6.42e13	1.20e14	3.00e14	1.41e13
720	1.31e13	3.61e13	6.35e13	1.18e14	3.00e14	1.36e13
725	1.31e13	3.59e13	6.29e13	1.16e14	3.00e14	1.31e13
730	1.31e13	3.56e13	6.23e13	1.15e14	3.00e14	1.27e13
735	1.31e13	3.54e13	6.16e13	1.13e14	3.00e14	1.22e13
740	1.31e13	3.51e13	6.10e13	1.12e14	3.00e14	1.18e13
745	1.31e13	3.49e13	6.04e13	1.10e14	3.00e14	1.14e13
750	1.31e13	3.46e13	5.98e13	1.09e14	3.00e14	1.11e13
755	1.31e13	3.44e13	5.91e13	1.07e14	3.00e14	1.07e13
760	1.31e13	3.41e13	5.85e13	1.06e14	3.00e14	1.04e13
765	1.30e13	3.39e13	5.79e13	1.04e14	3.00e14	1.00e13
770	1.30e13	3.36e13	5.73e13	1.03e14	3.00e14	9.71e12
775	1.30e13	3.34e13	5.67e13	1.01e14	3.00e14	9.40e12
780	1.30e13	3.31e13	5.61e13	9.99e13	3.00e14	9.10e12
785	1.29e13	3.29e13	5.55e13	9.86e13	3.00e14	8.81e12
790	1.29e13	3.26e13	5.49e13	9.72e13	3.00e14	8.54e12
795	1.29e13	3.23e13	5.43e13	9.59e13	3.00e14	8.27e12
800	1.28e13	3.21e13	5.37e13	9.45e13	3.00e14	8.02e12
805	1.28e13	3.18e13	5.31e13	9.32e13	3.00e14	7.77e12
810	1.28e13	3.16e13	5.25e13	9.20e13	3.00e14	7.54e12
815	1.27e13	3.13e13	5.20e13	9.07e13	3.00e14	7.31e12
820	1.27e13	3.10e13	5.14e13	8.95e13	3.00e14	7.09e12
825	1.26e13	3.08e13	5.08e13	8.82e13	3.00e14	6.88e12
830	1.26e13	3.05e13	5.03e13	8.70e13	3.00e14	6.67e12
835	1.25e13	3.03e13	4.97e13	8.58e13	3.00e14	6.47e12
840	1.25e13	3.00e13	4.91e13	8.46e13	3.00e14	6.28e12
845	1.24e13	2.97e13	4.86e13	8.35e13	3.00e14	6.10e12
850	1.24e13	2.95e13	4.81e13	8.23e13	3.00e14	5.92e12
855	1.23e13	2.92e13	4.75e13	8.12e13	3.00e14	5.75e12
860	1.23e13	2.90e13	4.70e13	8.01e13	3.00e14	5.59e12
865	1.22e13	2.87e13	4.65e13	7.90e13	3.00e14	5.43e12
870	1.22e13	2.85e13	4.59e13	7.79e13	3.00e14	5.27e12
875	1.21e13	2.82e13	4.54e13	7.69e13	3.00e14	5.12e12
880	1.21e13	2.79e13	4.49e13	7.58e13	3.00e14	4.98e12
885	1.20e13	2.77e13	4.44e13	7.48e13	3.00e14	4.84e12
890	1.19e13	2.74e13	4.39e13	7.38e13	3.00e14	4.71e12
895	1.19e13	2.72e13	4.34e13	7.28e13	3.00e14	4.58e12
900	1.18e13	2.69e13	4.29e13	7.18e13	3.00e14	4.45e12
905	1.18e13	2.67e13	4.24e13	7.08e13	3.00e14	4.33e12
910	1.17e13	2.64e13	4.19e13	6.99e13	3.00e14	4.21e12
915	1.16e13	2.62e13	4.15e13	6.89e13	3.00e14	4.10e12
920	1.16e13	2.60e13	4.10e13	6.80e13	3.00e14	3.99e12
925	1.15e13	2.57e13	4.05e13	6.71e13	3.00e14	3.88e12
930	1.14e13	2.55e13	4.01e13	6.62e13	2.98e14	3.78e12
935	1.14e13	2.52e13	3.96e13	6.53e13	2.92e14	3.68e12
940	1.13e13	2.50e13	3.91e13	6.44e13	2.87e14	3.58e12
945	1.13e13	2.48e13	3.87e13	6.35e13	2.82e14	3.49e12
950	1.12e13	2.45e13	3.83e13	6.27e13	2.77e14	3.40e12
955	1.11e13	2.43e13	3.78e13	6.19e13	2.72e14	3.31e12
960	1.11e13	2.41e13	3.74e13	6.10e13	2.67e14	3.22e12
965	1.10e13	2.38e13	3.70e13	6.02e13	2.63e14	3.14e12
970	1.09e13	2.36e13	3.65e13	5.94e13	2.58e14	3.06e12
975	1.09e13	2.34e13	3.61e13	5.86e13	2.53e14	2.98e12
980	1.08e13	2.31e13	3.57e13	5.79e13	2.49e14	2.91e12
985	1.07e13	2.29e13	3.53e13	5.71e13	2.45e14	2.83e12
990	1.07e13	2.27e13	3.49e13	5.63e13	2.41e14	2.76e12
995	1.06e13	2.25e13	3.45e13	5.56e13	2.36e14	2.69e12
1000	1.05e13	2.23e13	3.41e13	5.49e13	2.32e14	2.63e12
1005	1.04e13	2.20e13	3.37e13	5.42e13	2.28e14	2.56e12
1010	1.04e13	2.18e13	3.33e13	5.34e13	2.25e14	2.50e12
1015	1.03e13	2.16e13	3.30e13	5.27e13	2.21e14	2.44e12
1020	1.02e13	2.14e13	3.26e13	5.21e13	2.17e14	2.38e12
1025	1.02e13	2.12e13	3.22e13	5.14e13	2.13e14	2.32e12
1030	1.01e13	2.10e13	3.19e13	5.07e13	2.10e14	2.27e12
1035	1.00e13	2.08e13	3.15e13	5.01e13	2.06e14	2.21e12
1040	9.97e12	2.06e13	3.11e13	4.94e13	2.03e14	2.16e12
1045	9.90e12	2.04e13	3.08e13	4.88e13	2.00e14	2.11e12
1050	9.83e12	2.02e13	3.04e13	4.81e13	1.96e14	2.06e12
1055	9.76e12	2.00e13	3.01e13	4.75e13	1.93e14	2.01e12
1060	9.69e12	1.98e13	2.97e13	4.69e13	1.90e14	1.96e12
1065	9.63e12	1.96e13	2.94e13	4.63e13	1.87e14	1.92e12
1070	9.56e12	1.94e13	2.91e13	4.57e13	1.84e14	1.87e12
1075	9.49e12	1.92e13	2.88e13	4.51e13	1.81e14	1.83e12
1080	9.42e12	1.90e13	2.84e13	4.46e13	1.78e14	1.79e12
1085	9.36e12	1.88e13	2.81e13	4.40e13	1.75e14	1.75e12
1090	9.29e12	1.87e13	2.78e13	4.34e13	1.72e14	1.71e12
1095	9.22e12	1.85e13	2.75e13	4.29e13	1.70e14	1.67e12
1100	9.16e12	1.83e13	2.72e13	4.24e13	1.67e14	1.63e12
1105	9.09e12	1.81e13	2.69e13	4.18e13	1.64e14	1.59e12
1110	9.02e12	1.79e13	2.66e13	4.13e13	1.62e14	1.56e12
1115	8.96e12	1.78e13	2.63e13	4.08e13	1.59e14	1.52e12
1120	8.89e12	1.76e13	2.60e13	4.03e13	1.57e14	1.49e12
1125	8.83e12	1.74e13	2.57e13	3.98e13	1.54e14	1.46e12
1130	8.76e12	1.72e13	2.54e13	3.93e13	1.52e14	1.43e12
1135	8.70e12	1.71e13	2.51e13	3.88e13	1.50e14	1.40e12
1140	8.63e12	1.69e13	2.48e13	3.83e13	1.47e14	1.36e12
1145	8.57e12	1.67e13	2.46e13	3.78e13	1.45e14	1.34e12
1150	8.50e12	1.66e13	2.43e13	3.74e13	1.43e14	1.31e12
1155	8.44e12	1.64e13	2.40e13	3.69e13	1.41e14	1.28e12
1160	8.38e12	1.62e13	2.38e13	3.65e13	1.38e14	1.25e12
1165	8.31e12	1.61e13	2.35e13	3.60e13	1.36e14	1.22e12
1170	8.25e12	1.59e13	2.32e13	3.56e13	1.34e14	1.20e12
1175	8.19e12	1.58e13	2.30e13	3.51e13	1.32e14	1.17e12
1180	8.13e12	1.56e13	2.27e13	3.47e13	1.30e14	1.15e12
1185	8.07e12	1.55e13	2.25e13	3.43e13	1.28e14	1.12e12
1190	8.00e12	1.53e13	2.22e13	3.39e13	1.27e14	1.10e12
1195	7.94e12	1.52e13	2.20e13	3.35e13	1.25e14	1.08e12
1200	7.88e12	1.50e13	2.18e13	3.31e13	1.23e14	1.06e12
1205	7.82e12	1.49e13	2.15e13	3.27e13	1.21e14	1.03e12
1210	7.76e12	1.47e13	2.13e13	3.23e13	1.19e14	1.01e12
1215	7.70e12	1.46e13	2.11e13	3.19e13	1.18e14	9.92e11
1220	7.64e12	1.44e13	2.08e13	3.15e13	1.16e14	9.72e11
1225	7.58e12	1.43e13	2.06e13	3.11e13	1.14e14	9.53e11
1230	7.53e12	1.42e13	2.04e13	3.08e13	1.12e14	9.33e11
1235	7.47e12	1.40e13	2.02e13	3.04e13	1.11e14	9.15e11
1240	7.41e12	1.39e13	1.99e13	3.00e13	1.09e14	8.96e11
1245	7.35e12	1.37e13	1.97e13	2.97e13	1.08e14	8.78e11
1250	7.30e12	1.36e13	1.95e13	2.93e13	1.06e14	8.61e11
1255	7.24e12	1.35e13	1.93e13	2.90e13	1.05e14	8.44e11
1260	7.18e12	1.33e13	1.91e13	2.86e13	1.03e14	8.27e11
1265	7.13e12	1.32e13	1.89e13	2.83e13	1.02e14	8.11e11
1270	7.07e12	1.31e13	1.87e13	2.80e13	1.00e14	7.95e11
1275	7.02e12	1.30e13	1.85e13	2.76e13	9.90e13	7.80e11
1280	6.96e12	1.28e13	1.83e13	2.73e13	9.76e13	7.65e11
1285	6.91e12	1.27e13	1.81e13	2.70e13	9.62e13	7.50e11
