0.294,0.022
0.304,0.027
0.318,0.032
0.330,0.044
0.342,0.051
0.349,0.054
0.368,0.068
0.380,0.075
0.389,0.082
0.408,0.094
0.419,0.101
0.430,0.109
0.443,0.119
0.455,0.131
0.467,0.141
0.474,0.153
0.490,0.164
0.503,0.175
0.514,0.187
0.526,0.208
0.532,0.215
0.552,0.239
0.563,0.249
0.586,0.265
0.597,0.269
0.604,0.270
0.624,0.263
0.636,0.256
0.642,0.253
0.661,0.241
0.673,0.227
0.699,0.196
0.710,0.182
0.738,0.148
0.750,0.136
0.776,0.101
0.788,0.085
0.811,0.053
0.822,0.032
0.830,0.019
