0.514,0.018
0.525,0.021
0.535,0.024
0.549,0.029
0.561,0.036
0.575,0.043
0.590,0.051
0.600,0.056
0.613,0.068
0.626,0.073
0.638,0.079
0.649,0.082
0.660,0.087
0.672,0.094
0.684,0.100
0.696,0.106
0.708,0.113
0.719,0.119
0.730,0.125
0.743,0.135
0.768,0.152
0.780,0.164
0.791,0.178
0.803,0.194
0.815,0.210
0.830,0.234
0.842,0.249
0.854,0.266
0.865,0.285
0.876,0.306
0.889,0.321
0.901,0.337
0.913,0.353
0.923,0.367
0.934,0.382
0.942,0.390
0.949,0.400
0.955,0.407
