0.875,0.049
0.882,0.079
0.887,0.104
0.900,0.168
0.906,0.198
0.911,0.223
0.916,0.246
0.926,0.302
0.930,0.321
0.938,0.361
0.943,0.393
0.948,0.436
0.952,0.466
0.955,0.490
