0.155,0.021
0.167,0.044
0.178,0.067
0.193,0.100
0.204,0.117
0.220,0.140
0.229,0.147
0.248,0.152
0.258,0.146
0.276,0.125
0.285,0.109
0.300,0.075
0.310,0.051
0.318,0.031
0.325,0.005
