x,y
-0.066,0.382
-0.711,0.411
0.122,0.394
0.569,0.525
-0.035,0.356
-0.071,0.324
-0.075,0.403
-0.182,0.232
-0.695,0.884
-0.124,1.350
0.238,0.230
0.119,0.337
0.007,0.303
0.181,0.312
-0.015,0.367
-0.282,0.341
-0.081,0.306
0.501,1.144
-0.599,0.611
0.289,0.281
-0.278,0.372
-0.120,0.401
0.232,0.398
-0.200,0.302
-0.527,1.112
0.074,0.394
0.831,1.272
0.482,0.474
-0.399,0.435
-0.076,0.380
-0.117,0.366
0.592,0.674
-0.660,0.932
0.542,1.113
0.406,0.432
0.008,0.410
0.287,1.403
-0.683,0.581
-0.632,0.700
-0.634,1.030
0.547,0.541
0.320,0.414
-0.245,0.305
-0.392,1.374
0.191,0.356
-0.686,0.445
0.697,0.945
-0.243,0.395
0.464,0.485
-0.307,0.355
0.911,0.984
0.684,0.326
0.034,0.248
-0.899,1.165
-0.579,0.535
0.143,0.145
0.607,0.713
-0.391,0.371
-0.226,0.366
-0.014,1.777
0.453,0.385
0.439,0.416
-0.221,0.321
-0.260,0.387
-0.261,0.397
0.068,0.328
0.257,0.359
0.234,0.250
0.185,0.399
-0.046,0.395
0.079,0.401
-0.116,0.328
0.003,0.094
-0.101,0.256
0.202,0.357
-0.681,0.500
-0.409,1.204
0.386,0.380
0.599,0.716
0.156,0.177
0.004,0.377
0.084,0.224
0.773,0.807
-0.612,0.336
-0.108,0.188
-0.105,0.303
-0.583,0.623
0.382,0.215
0.315,0.369
0.424,0.460
0.135,0.369
-0.103,0.241
0.471,0.448
0.455,0.456
-0.035,0.323
0.401,1.434
-0.654,1.171
0.357,0.426
-0.408,0.401
-0.155,0.386
-0.294,0.304
0.441,0.453
-0.716,0.816
0.037,0.361
0.341,0.395
-0.491,0.475
0.617,0.818
0.724,1.061
0.155,0.365
0.014,0.131
-0.641,0.809
-0.006,0.347
-0.750,0.669
0.130,0.146
-0.800,0.845
-0.119,0.339
-0.099,0.378
-0.621,0.689
-0.375,0.433
0.352,0.386
0.440,1.520
-0.035,1.600
0.347,0.397
0.241,0.359
0.005,0.405
-0.601,1.183
0.083,0.058
-0.861,0.952
0.327,0.407
-0.288,0.353
-0.577,0.571
-0.398,1.418
-0.517,1.091
0.250,0.336
-0.049,0.386
0.731,0.515
-0.091,0.390
-0.767,0.788
-0.342,1.583
-0.321,0.410
-0.542,0.281
-0.566,1.008
-0.104,0.397
-0.001,0.402
-0.312,0.371
-0.271,0.233
-0.560,0.583
-0.015,0.164
-0.413,0.335
-0.120,0.268
0.530,0.561
-0.293,0.295
-0.135,0.293
0.469,0.435
0.065,0.228
0.248,0.154
-0.440,0.311
-0.211,0.315
0.613,0.910
-0.186,1.457
-0.114,0.350
0.274,0.366
0.620,0.397
0.363,0.426
-0.614,0.700
0.658,0.793
0.784,1.054
-0.276,0.383
0.368,1.314
0.228,0.390
-0.885,1.132
0.036,0.360
-0.014,0.395
0.518,0.334
0.034,0.138
-0.744,0.949
-0.689,0.661
0.271,0.404
-0.468,0.406
-0.108,0.343
-0.515,0.478
-0.564,0.559
-0.213,0.398
0.583,0.664
0.700,0.714
-0.519,1.374
0.358,1.304
0.461,0.365
0.459,0.485
-0.128,0.399
-0.654,1.167
0.898,0.757
-0.143,0.401
-0.434,1.253
-0.530,1.078
0.387,0.366
-0.055,0.388
0.404,0.381
0.149,0.200
0.601,0.973
-0.361,1.743
0.068,0.362
0.222,0.221
0.010,1.664
0.045,0.397
-0.076,0.406
0.656,1.197
0.829,0.567
-0.094,0.099
-0.601,0.718
-0.169,0.397
-0.022,0.336
0.089,0.384
-0.004,0.255
-0.397,0.423
0.151,0.131
-0.643,0.673
0.600,0.706
-0.167,0.340
-0.266,1.689
-0.425,0.434
0.650,0.790
0.025,0.306
-0.003,1.450
0.377,0.415
0.237,0.386
0.674,0.786
0.352,0.170
-0.063,0.339
0.840,1.031
0.611,0.677
-0.291,0.334
0.558,0.594
-0.091,0.227
0.585,1.178
-0.240,0.210
0.946,0.925
-0.093,0.288
0.570,0.261
-0.358,0.257
-0.150,0.377
-0.281,0.318
0.256,0.402
-0.075,0.404
0.107,0.369
0.813,0.517
0.231,0.318
-0.618,0.959
-0.596,0.458
-0.083,1.681
-0.539,0.560
-0.405,0.417
0.676,1.004
0.324,0.411
-0.025,0.381
-0.452,0.298
0.062,0.279
0.668,0.936
0.547,0.241
0.436,0.268
-0.156,0.399
0.266,0.294
-0.035,0.406
0.065,0.207
0.204,0.394
0.140,0.393
-0.654,0.357
0.028,0.039
-0.555,0.596
-0.074,0.367
0.604,0.917
-0.127,0.164
0.119,0.372
-0.075,0.301
-0.083,0.385
0.186,0.396
0.269,1.377
0.334,0.418
-0.070,0.403
-0.091,0.403
-0.598,0.497
-0.333,0.418
-0.078,0.258
0.493,0.506
0.609,0.604
-0.245,0.377
-0.060,0.402
-0.382,0.364
0.124,0.351
0.494,0.352
0.503,0.296
0.120,0.150
0.139,1.723
0.056,0.336
-0.049,0.364
-0.030,0.262
0.196,1.364
0.232,0.335
-0.451,0.356
0.313,0.322
0.123,0.327
-0.003,0.298
0.037,0.376
-0.251,0.343
0.072,0.047
-0.606,1.087
-0.132,0.251
-0.266,0.143
-0.103,0.178
0.131,0.355
-0.177,0.328
-0.390,0.371
-0.607,0.525
-0.061,1.515
0.069,0.336
-0.510,0.367
0.649,1.073
0.145,0.252
0.061,0.181
0.400,1.809
0.396,0.335
-0.056,0.399
0.349,0.297
0.625,1.707
-0.209,1.787
-0.045,0.223
0.325,0.280
-0.494,0.323
-0.615,0.608
-0.500,0.518
0.517,1.127
0.139,0.396
-0.772,0.758
0.445,1.430
0.557,0.592
-0.037,0.343
0.028,0.408
-0.418,0.376
-0.185,0.207
-0.011,0.200
0.041,0.323
0.153,0.400
0.457,0.360
-0.575,0.624
-0.367,1.342
-0.395,0.370
0.047,0.304
0.361,0.385
-0.632,0.822
0.005,0.407
-0.180,0.392
-0.369,0.429
-0.216,0.358
-0.421,0.137
0.607,0.495
-0.254,0.188
-0.247,0.392
-0.668,0.728
0.479,0.234
0.344,0.392
-0.648,0.740
0.116,0.403
0.430,0.445
0.467,1.197
-0.564,0.604
0.125,0.119
-0.080,0.404
0.010,0.338
0.077,0.402
0.176,0.287
0.020,0.368
-0.624,0.918
-0.014,1.714
0.047,0.408
0.034,0.116
-0.254,0.094
0.650,1.342
0.090,0.388
-0.539,0.374
0.053,0.344
0.102,0.404
-0.412,0.446
0.466,0.195
0.350,0.271
-0.386,0.435
0.481,0.420
0.229,0.191
-0.044,0.226
0.056,0.388
-0.239,1.805
0.044,0.380
0.408,1.217
0.028,0.409
-0.150,0.198
-0.232,0.165
-0.069,0.142
-0.572,0.621
-0.346,1.358
0.013,0.111
-0.277,1.391
-0.193,0.137
0.221,1.530
-0.679,0.361
-0.288,0.337
0.206,0.181
-0.140,0.229
-0.122,0.267
-0.245,0.399
-0.006,0.333
-0.016,0.348
0.010,0.382
-0.440,0.467
0.800,0.935
0.008,0.344
0.240,0.206
-0.608,0.864
0.275,1.313
0.571,0.612
0.634,0.479
0.554,1.399
-0.015,0.405
0.056,0.394
0.396,1.491
0.084,0.406
0.191,0.386
0.054,0.377
-0.508,1.340
-0.623,0.370
0.338,0.349
0.550,1.055
0.404,0.449
-0.062,0.363
-0.333,0.401
-0.469,0.405
0.029,0.179
-0.075,0.352
0.100,0.255
0.674,0.545
0.607,0.770
0.745,0.550
0.602,0.501
0.332,0.418
-0.229,0.392
-0.379,0.320
-0.059,0.407
-0.170,0.380
-0.200,1.305
0.174,0.399
0.218,0.388
-0.918,1.226
0.038,1.375
0.169,0.061
0.090,0.193
-0.009,0.381
-0.190,0.095
-0.354,0.380
-0.566,1.033
0.249,0.089
0.322,0.121
0.675,0.959
-0.579,0.287
0.863,1.132
0.140,0.360
-0.733,1.000
0.474,0.485
0.301,0.208
0.366,0.201
0.381,0.435
-0.112,0.369
0.278,0.208
0.171,0.399
0.579,1.358
0.804,0.636
0.090,1.458
-0.200,0.388
0.214,0.292
0.570,0.462
0.644,1.130
0.081,0.165
-0.646,1.346
-0.435,0.389
-0.103,0.390
-0.439,0.157
-0.400,0.407
-0.237,0.238
0.638,0.746
0.056,0.242
0.041,0.405
-0.319,1.327
0.722,0.617
-0.167,0.398
0.261,0.163
-0.607,0.906
-0.004,0.396
0.092,0.392
0.622,1.011
0.527,1.295
-0.328,0.417
0.270,0.105
0.706,0.934
0.038,0.365
-0.134,0.342
0.401,0.446
-0.473,1.150
0.275,0.300
0.486,1.135
0.293,0.405
-0.251,0.381
-0.488,0.228
-0.592,0.298
-0.265,0.402
0.697,1.164
-0.589,0.635
0.459,0.349
-0.219,0.396
0.422,0.369
0.499,0.369
-0.809,0.941
0.006,0.404
-0.203,0.390
0.429,0.441
0.815,0.773
0.310,0.405
0.048,0.162
-0.410,0.366
0.593,0.930
0.042,1.374
-0.306,1.360
0.396,0.268
0.492,1.641
0.124,0.221
0.692,1.099
0.204,0.142
0.517,1.572
0.223,0.246
-0.675,0.474
0.083,1.870
0.154,0.266
0.303,0.126
-0.117,0.403
-0.210,0.295
-0.556,0.502
0.101,0.212
0.059,0.285
-0.483,1.135
-0.031,0.394
-0.851,1.007
-0.655,1.130
-0.423,0.438
-0.430,0.161
0.052,0.407
-0.730,0.796
-0.627,1.047
0.640,0.764
0.401,0.447
-0.560,1.269
0.619,0.793
-0.503,0.528
-0.162,0.316
-0.799,1.490
0.233,0.330
-0.155,1.906
-0.196,0.069
-0.541,1.124
-0.396,0.414
0.208,0.390
0.308,0.330
-0.091,0.399
-0.114,0.308
0.169,0.399
0.928,0.924
-0.163,0.236
-0.285,0.370
-0.438,0.389
-0.152,0.400
0.159,0.143
0.570,0.554
0.290,0.375
0.085,0.351
0.596,0.918
-0.302,0.215
-0.383,1.419
-0.586,0.458
0.731,1.342
-0.482,0.336
-0.484,0.434
-0.037,0.391
-0.236,0.333
0.623,0.767
0.201,0.185
-0.295,0.326
-0.661,1.203
-0.115,0.234
0.250,0.265
-0.131,0.150
0.692,1.011
0.489,1.179
0.024,0.118
-0.033,0.398
-0.277,0.175
-0.004,0.392
0.303,0.351
-0.837,0.566
0.485,0.459
0.752,0.565
-0.783,1.374
-0.123,0.398
-0.576,0.549
-0.938,0.859
-0.243,1.340
0.006,0.398
-0.150,0.342
-0.257,0.389
-0.697,0.595
0.282,0.094
-0.049,0.363
-0.024,0.395
-0.022,1.353
0.241,1.441
0.713,1.093
-0.119,0.096
0.230,1.418
0.049,0.321
-0.632,0.513
-0.030,0.363
-0.410,0.217
0.072,0.101
0.312,0.386
-0.032,0.393
-0.213,1.339
0.400,0.408
0.052,0.285
-0.729,0.742
-0.150,0.122
-0.566,0.577
0.362,1.353
0.001,0.397
0.332,1.475
0.503,0.528
0.102,0.399
-0.421,1.804
-0.054,0.372
0.675,0.950
0.145,0.401
-0.331,0.236
-0.053,0.408
0.205,0.100
0.255,0.235
0.211,0.293
0.154,0.091
-0.206,0.385
-0.482,1.524
0.285,0.343
0.206,0.382
-0.317,0.225
0.797,1.081
-0.396,0.297
-0.073,0.407
0.861,0.782
0.691,1.245
-0.158,0.147
0.413,0.454
-0.729,0.653
0.310,0.391
-0.055,0.405
0.569,0.571
-0.003,1.453
0.761,0.759
0.447,0.272
-0.562,1.487
0.788,0.905
-0.072,0.353
0.224,0.373
0.849,1.188
-0.293,0.209
0.180,1.775
0.456,0.369
-0.319,0.246
0.051,0.328
-0.174,0.056
0.722,0.729
0.406,0.445
0.684,1.264
-0.591,1.081
-0.237,0.205
0.363,0.217
-0.210,0.395
0.318,0.161
0.186,0.353
-0.028,1.476
-0.083,0.366
0.109,1.521
0.114,0.396
-0.246,0.398
-0.480,0.312
0.339,0.351
0.468,0.416
0.077,0.217
0.068,0.399
0.273,0.264
0.122,0.398
-0.798,1.247
0.464,0.458
-0.006,0.410
-0.623,0.858
-0.076,1.484
0.668,0.574
0.519,1.120
-0.238,0.398
-0.073,0.391
0.058,0.170
-0.592,0.638
-0.402,0.428
-0.057,0.405
0.334,1.366
-0.593,0.428
0.061,0.407
-0.608,1.567
-0.026,0.173
-0.624,0.462
0.049,0.164
-0.224,0.391
-0.214,0.154
0.275,0.394
0.560,0.491
0.244,0.401
-0.062,0.361
-0.817,1.045
0.591,0.468
-0.053,0.408
0.733,1.310
0.170,0.384
0.621,0.791
-0.607,1.157
0.078,0.342
0.031,0.194
0.740,0.616
0.818,0.810
-0.066,0.343
-0.077,0.396
0.347,0.408
0.078,0.129
-0.032,0.406
-0.262,0.401
0.215,0.196
0.602,0.671
-0.631,0.833
0.490,0.325
0.068,0.402
0.050,0.231
-0.151,0.381
-0.002,0.404
0.020,0.302
-0.701,1.238
-0.598,1.189
-0.332,0.416
0.816,1.399
0.091,0.356
0.487,0.353
-0.140,0.386
-0.676,0.635
-0.263,0.216
0.019,0.246
-0.564,0.535
0.687,0.626
0.363,0.375
-0.024,0.387
-0.636,0.735
-0.244,0.380
-0.060,0.309
0.089,0.356
-0.125,0.185
-0.513,0.366
0.577,0.607
-0.078,0.392
-0.661,0.843
-0.073,0.406
0.257,0.334
0.024,0.403
0.394,1.382
-0.113,0.163
-0.442,0.151
0.068,0.391
0.401,0.429
-0.224,0.302
0.156,0.390
-0.428,0.393
-0.277,1.505
0.392,0.329
-0.091,0.265
0.178,0.383
-0.816,1.111
0.412,0.273
-0.480,0.206
0.401,1.207
-0.650,0.628
-0.147,0.352
-0.646,0.816
-0.459,0.316
-0.166,0.331
0.160,0.341
0.447,0.457
0.280,0.344
0.078,0.403
-0.427,0.439
-0.621,0.654
-0.040,0.368
0.262,0.267
0.067,1.476
-0.569,0.306
-0.521,0.535
0.478,0.387
0.063,0.330
-0.683,0.707
0.129,0.393
-0.049,0.396
-0.634,0.904
0.010,0.405
0.071,0.277
0.229,0.388
0.104,0.400
0.530,0.562
-0.591,1.047
0.027,0.398
-0.657,0.998
0.279,0.403
0.285,0.336
0.091,0.405
0.300,0.318
0.210,0.209
-0.326,0.382
0.073,1.801
-0.389,1.304
-0.297,0.397
0.215,0.339
-0.215,1.457
0.014,0.233
0.009,0.375
-0.408,0.450
0.001,0.141
-0.080,0.326
0.019,0.178
0.272,0.323
0.155,0.400
0.121,0.144
-0.061,0.362
0.133,0.288
-0.502,1.223
0.050,0.408
0.625,0.728
0.570,0.371
0.638,0.923
0.306,0.378
-0.340,0.418
0.680,1.250
0.217,0.388
0.306,0.408
0.435,0.278
0.319,0.408
-0.397,0.303
0.091,0.354
-0.840,1.201
-0.351,0.408
-0.636,1.281
0.090,0.180
0.487,0.511
-0.792,0.823
0.753,0.833
-0.260,0.118
-0.286,0.239
0.420,0.325
-0.083,0.123
-0.024,0.225
-0.595,0.924
-0.616,1.014
-0.143,0.250
-0.748,0.898
0.227,0.391
0.514,1.402
0.444,0.383
0.337,0.099
-0.226,0.382
0.080,0.177
0.100,0.356
0.124,0.366
0.183,0.168
-0.218,0.356
-0.175,0.312
0.088,0.266
0.444,0.278
-0.521,1.121
0.152,0.377
0.242,0.187
-0.299,1.502
-0.083,0.312
-0.579,0.526
-0.117,0.280
-0.205,0.134
-0.018,0.199
0.049,0.348
0.305,0.118
0.147,0.236
0.009,0.383
-0.107,0.396
-0.677,0.550
-0.127,0.400
0.218,0.206
-0.737,1.296
-0.222,0.364
-0.249,0.326
0.738,1.003
0.343,0.372
0.591,0.421
-0.568,0.378
-0.696,0.844
0.845,0.700
0.700,0.941
0.464,0.490
-0.019,0.251
0.720,1.519
0.567,0.607
0.448,0.315
-0.207,0.335
0.476,0.254
0.013,0.399
-0.159,1.611
0.239,0.118
-0.299,0.346
0.549,0.582
0.725,0.678
-0.271,1.497
0.720,0.453
-0.557,0.298
-0.543,0.571
-0.375,0.352
-0.063,0.363
0.039,0.409
0.168,0.394
-0.084,0.226
0.696,1.105
-0.572,0.637
0.492,1.361
-0.416,1.705
-0.252,0.365
0.325,0.375
0.056,0.373
-0.139,0.352
0.552,1.048
-0.638,0.796
0.024,0.409
0.522,0.367
0.672,0.340
0.026,0.391
-0.001,0.262
-0.340,0.307
0.077,0.248
0.161,0.390
0.539,1.130
-0.609,0.744
-0.286,0.372
0.158,1.386
-0.540,0.498
-0.777,0.714
0.249,0.170
0.010,1.457
0.509,0.520
-0.607,0.657
0.430,0.411
-0.198,0.272
-0.561,0.612
-0.614,0.895
0.538,0.551
-0.220,0.220
0.287,0.391
-0.385,0.302
-0.416,0.225
-0.239,1.454
-0.741,0.808
0.745,1.126
0.526,0.317
0.356,0.414
0.373,0.433
-0.059,0.357
-0.805,0.489
-0.620,0.891
-0.105,0.128
0.162,0.395
-0.366,0.123
0.636,0.787
0.259,0.400
-0.660,0.678
0.449,0.471
0.696,0.771
0.487,0.470
0.348,0.423
0.113,0.180
-0.159,0.140
-0.044,0.338
-0.528,0.239
0.113,0.311
-0.571,0.633
0.238,0.132
0.030,0.364
0.077,0.389
-0.028,0.404
0.225,0.400
0.348,0.407
-0.282,0.397
-0.529,0.497
0.013,0.380
0.177,0.050
0.480,1.525
0.409,0.365
0.080,0.356
-0.077,0.402
0.173,0.399
0.295,0.102
0.070,0.406
-0.476,0.361
-0.167,0.323
-0.167,1.917
-0.569,1.451
0.118,0.351
0.359,1.667
0.405,0.429
-0.208,1.507
0.120,0.102
0.209,0.260
0.084,0.405
0.920,0.792
-0.172,0.379
0.021,0.404
-0.848,0.720
0.018,0.341
0.253,1.382
0.100,0.402
-0.001,1.558
0.099,0.294
-0.437,0.425
-0.159,0.193
0.053,0.362
-0.882,1.236
0.777,1.074
0.302,0.214
0.285,1.393
0.083,0.269
-0.505,0.496
0.626,0.839
0.673,0.437
-0.034,0.281
-0.144,0.401
0.833,0.621
-0.293,0.364
-0.036,0.367
-0.030,0.394
0.092,0.404
0.304,0.408
0.623,0.602
-0.209,0.348
0.240,0.398
0.459,0.406
0.055,0.408
-0.298,0.268
0.562,0.587
0.600,1.182
-0.853,0.811
-0.427,0.451
0.097,1.427
0.335,0.377
0.599,0.630
-0.106,0.392
0.091,0.278
0.751,0.570
0.449,0.359
0.096,0.315
-0.711,0.749
0.164,0.160
-0.913,1.118
-0.110,0.207
0.604,0.888
0.591,0.936
0.609,0.824
-0.660,1.181
0.536,0.457
0.756,1.264
-0.225,0.372
-0.454,0.479
-0.491,0.387
0.140,0.171
-0.662,0.748
-0.077,0.198
0.604,0.677
0.270,0.257
-0.163,0.279
-0.176,0.328
-0.333,0.346
-0.875,1.306
-0.212,0.388
0.339,0.370
-0.009,0.220
-0.299,0.223
-0.183,0.394
0.234,0.395
0.303,0.407
-0.154,0.398
-0.185,0.367
-0.618,0.682
0.492,0.443
-0.324,1.617
0.776,0.870
0.147,0.090
0.064,0.220
0.103,0.403
0.065,0.322
0.003,0.402
0.018,0.369
0.153,0.392
-0.397,0.346
-0.256,0.221
-0.371,0.432
-0.045,0.395
-0.039,0.409
-0.230,0.332
0.475,0.478
0.563,1.012
0.009,0.381
-0.638,0.336
0.434,1.463
0.002,0.336
0.056,0.379
0.325,0.394
0.408,0.211
0.173,0.265
-0.171,0.348
0.089,0.258
0.181,0.280
-0.421,1.222
-0.261,0.382
-0.025,0.384
0.334,0.166
-0.496,0.462
-0.429,0.237
-0.693,0.346
0.594,0.689
0.696,0.898
-0.024,0.409
0.168,0.387
-0.097,0.088
0.080,0.384
-0.531,0.557
0.065,0.277
0.293,0.206
-0.327,0.408
0.003,0.408
-0.091,1.364
-0.307,0.193
0.053,0.397
-0.313,0.408
-0.148,0.300
0.358,0.259
-0.044,0.392
-0.104,0.261
0.124,0.392
-0.359,0.349
0.133,0.376
0.204,0.347
-0.388,1.349
0.421,0.457
-0.418,0.225
-0.898,0.790
0.444,0.472
0.601,0.629
-0.082,0.206
-0.037,0.300
0.233,0.394
0.232,0.298
-0.635,0.745
0.205,0.319
-0.014,0.377
0.199,0.379
0.009,0.239
0.605,1.027
0.891,1.271
-0.052,0.212
-0.488,0.498
0.065,0.388
-0.419,0.441
0.151,0.347
-0.000,0.396
-0.132,0.394
-0.422,0.403
0.106,0.308
-0.412,0.250
0.060,0.406
-0.010,0.409
-0.103,0.290
0.123,0.269
-0.203,0.374
-0.026,1.489
-0.381,0.361
-0.071,0.249
0.191,0.390
-0.017,0.410
-0.110,0.201
-0.036,0.263
0.319,0.411
-0.004,0.096
0.492,0.425
-0.612,0.853
0.211,0.399
0.409,0.293
-0.584,0.258
-0.037,0.219
-0.669,1.027
-0.729,0.545
0.171,0.319
0.440,1.601
0.078,0.401
-0.679,0.950
0.159,0.390
0.088,0.088
-0.821,0.950
-0.406,0.450
-0.357,1.610
-0.011,0.390
0.131,0.270
0.010,0.287
-0.506,1.628
0.401,0.433
-0.493,1.680
0.055,0.228
-0.537,0.413
0.117,0.395
-0.005,0.382
-0.864,0.612
-0.145,1.541
0.018,1.756
-0.182,1.322
0.870,1.226
0.071,0.234
-0.282,0.406
0.044,1.368
-0.282,0.347
-0.050,0.234
-0.533,0.561
0.039,0.388
0.460,1.163
-0.302,0.404
-0.148,0.357
-0.132,1.388
0.586,0.499
0.740,0.647
