BV	M
0.762	6.0944
0.8540000000000001	4.4821
0.096	2.9502
0.739	4.923900000000001
1.06	0.4837
0.9890000000000001	2.6726
0.04	-3.9551000000000003
0.404	2.4811
0.641	4.9253
0.39	3.5337
-0.018000000000000002	1.0766
0.599	2.9799
0.125	1.4594
0.443	1.8906
0.674	4.3795
0.34500000000000003	2.3680000000000003
0.392	2.5702000000000003
0.48300000000000004	3.0264
0.884	4.446000000000001
0.35600000000000004	2.7781000000000002
0.628	5.5766
0.51	3.9422
0.13	2.1887000000000003
0.535	3.869
0.37	3.5216000000000003
0.7230000000000001	5.0384
0.391	3.9120000000000004
0.391	1.6920000000000002
0.6980000000000001	5.678100000000001
1.292	2.0662000000000003
0.343	2.6071
0.41400000000000003	3.2723
0.633	5.2536000000000005
1.061	2.7942
0.504	4.477
0.5680000000000001	4.8731
1.125	7.7515
0.35900000000000004	3.4033
0.53	3.1393
0.448	2.5322
0.306	2.9803
0.5820000000000001	4.2499
-0.024	-0.781
0.509	4.1547
0.139	2.5391
0.49100000000000005	3.8997
0.7190000000000001	4.8404
0.5710000000000001	3.8215000000000003
0.555	3.8501000000000003
0.497	4.434
1.349	8.9636
0.519	4.3063
0.459	1.7556
0.275	2.0328
0.394	2.7152000000000003
0.508	2.0127
0.011000000000000001	1.2836
0.466	3.7428000000000003
0.665	4.489
0.559	4.8401000000000005
0.76	6.482
0.401	2.8159
1.05	2.3862
0.08800000000000001	1.5167000000000002
0.51	4.4158
0.37	3.8452
0.46900000000000003	8.0169
0.015000000000000001	1.0892
0.46	4.2122
0.438	2.3853
0.874	4.347
0.23900000000000002	1.5695000000000001
0.36300000000000004	2.7591
0.09000000000000001	0.7976000000000001
1.252	1.0066
0.538	2.7818
0.046	1.0814000000000001
0.613	5.806
0.538	3.6496
0.35100000000000003	3.011
1.181	2.9329
1.098	1.0839
0.9600000000000001	3.1121000000000003
1.0550000000000002	2.4226
0.511	3.4170000000000003
0.09000000000000001	1.6265
1.312	2.2461
0.859	3.8011000000000004
1.4000000000000001	2.1270000000000002
0.679	5.0833
0.5	4.4506000000000006
0.5820000000000001	2.5772
0.49400000000000005	3.4227000000000003
1.118	2.3774
0.621	3.9217000000000004
1.332	0.1489
0.741	5.611800000000001
0.497	4.6797
1.102	3.0704000000000002
0.044000000000000004	1.0996000000000001
0.436	3.3369
0.496	3.0964
0.606	4.887700000000001
0.37	3.1985
0.5730000000000001	3.8465000000000003
1.0330000000000001	0.5072
0.254	1.1281
0.47600000000000003	4.619400000000001
0.299	2.3022
0.227	2.0464
0.391	2.154
0.545	3.8511
0.066	0.9227000000000001
1.1300000000000001	2.5812
1.071	2.5098000000000003
0.256	1.2372
0.47100000000000003	4.4033
0.401	1.6382
0.595	5.2308
-0.019	1.8705
-0.11	-3.5249
0.5850000000000001	4.5902
-0.099	0.076
0.405	2.2825
0.8230000000000001	7.211200000000001
0.109	0.8771
0.752	4.478000000000001
0.5810000000000001	4.957800000000001
1.118	2.857
0.5940000000000001	5.5568
0.064	2.2348
0.652	4.2699
0.657	4.8109
0.13	-5.6197
0.535	3.0906000000000002
0.47200000000000003	3.161
0.545	3.4079
1.061	2.8034000000000003
0.555	3.6643000000000003
0.011000000000000001	0.7224
0.754	6.5646
-0.027	0.2601
0.672	6.432
0.9650000000000001	3.3447
0.438	4.1283
0.159	0.5054000000000001
0.9550000000000001	1.7877
0.629	5.0901000000000005
0.679	4.468500000000001
